arrival_time,job_size
27,31
38,6
80,128
154,24
208,14
247,44
273,47
317,218
434,42
456,49
502,58
511,49
534,6
627,64
660,59
661,22
692,17
721,17
743,32
754,22
785,34
807,9
841,36
897,37
987,14
991,32
997,16
1037,53
1084,39
1131,42
1183,10
1206,38
1223,41
1225,57
1228,5
1253,32
1333,45
1343,13
1371,72
1381,22
1389,14
1398,50
1411,21
1435,171
1440,122
1451,15
1460,242
1495,11
1501,58
1606,26
1634,23
1663,12
1666,18
1708,22
1719,65
1738,13
1748,13
1760,29
1817,64
1861,51
1885,20
2045,20
2140,50
2187,5
2428,19
2434,6
2497,59
2520,224
2587,47
2604,68
2612,60
2629,41
2638,25
2639,41
2647,13
2681,57
2830,25
2978,33
3031,33
3038,10
3066,8
3072,10
3123,27
3126,5
3170,14
3191,24
3203,22
3205,29
3225,32
3239,19
3240,6
3276,7
3322,235
3342,6
3356,55
3370,38
3433,11
3471,64
3505,128
3657,103
3668,59
3676,18
3689,27
3693,35
3711,78
3723,29
3780,35
3788,23
3868,7
3895,10
4077,126
4092,160
4157,17
4171,9
4196,5
4221,63
4225,7
4232,6
4437,9
4456,15
4470,21
4527,9
4559,11
4587,248
4591,84
4609,25
4642,38
4661,64
4701,26
4706,11
4751,80
4855,13
4856,13
4862,47
4958,11
4986,24
4987,22
4992,28
4995,24
5018,40
5079,9
5127,20
5192,16
5207,6
5238,34
5239,64
5292,18
5297,15
5298,6
5305,17
5373,14
5390,8
5396,9
5429,11
5457,10
5488,112
5499,77
5503,53
5536,48
5580,182
5642,108
5657,12
5669,58
5700,6
5715,17
5750,8
5767,16
5768,25
5770,184
5955,20
6016,462
6017,49
6036,8
6066,30
6070,83
6085,62
6193,47
6291,34
6360,5
6386,66
6407,13
6408,22
6431,11
6439,19
6476,57
6527,20
6583,29
6639,13
6663,27
6732,16
6744,10
6751,168
6775,20
6821,22
6881,43
6883,40
6907,60
6913,10
6967,19
6969,59
7040,11
7105,20
7237,40
7287,59
7306,12
7312,73
7352,20
7367,49
7417,16
7426,8
7438,5
7448,73
7462,69
7478,30
7480,11
7491,24
7524,60
7588,34
7617,13
7745,16
7752,62
7779,19
7781,12
