arrival_time,job_size
5,9
42,10
53,21
113,11
151,40
164,10
201,17
207,41
230,11
343,14
354,15
368,9
372,10
378,16
382,9
383,10
426,12
432,33
440,220
476,9
480,70
491,43
502,14
539,9
558,13
590,18
644,25
654,13
690,10
754,11
765,10
795,10
808,16
810,13
826,113
921,18
938,10
969,9
993,15
1063,106
1110,9
1128,11
1161,13
1206,23
1236,9
1252,48
1257,26
1270,31
1279,50
1326,10
1332,11
1335,220
1374,79
1375,18
1391,34
1409,13
1419,27
1432,37
1433,9
1452,76
1454,9
1465,12
1483,13
1503,18
1511,14
1606,12
1614,26
1623,89
1648,10
1649,14
1748,13
1750,14
1767,19
1792,18
1812,14
1826,14
1850,20
1874,56
1904,9
1907,9
1913,14
1924,12
1950,16
2020,41
2030,9
2038,12
2078,24
2088,13
2090,13
2118,13
2192,20
2278,13
2306,18
2312,14
2314,16
2325,361
2350,11
2416,16
2431,27
2469,25
2475,22
2482,16
2600,43
2638,23
2699,9
2747,458
2749,13
2795,24
2813,32
2823,9
2876,10
2951,537
2963,28
2964,23
3013,17
3028,12
3035,15
3065,18
3083,19
3157,26
3170,20
3259,24
3264,34
3296,10
3325,9
3367,18
3368,19
3399,9
3402,16
3408,11
3417,12
3468,26
3480,44
3518,15
3537,22
3546,16
3592,16
3603,18
3643,45
3652,15
3671,23
3685,13
3689,142
3769,48
3828,47
3859,9
3882,9
3912,17
3958,10
3963,60
3981,18
3992,42
4023,23
4034,29
4052,13
4069,12
4097,18
4126,11
4127,181
4162,9
4168,13
4208,16
4231,13
4242,16
4309,12
4310,11
4325,49
4329,16
4345,11
4374,127
4386,10
4387,15
4404,38
4420,9
4445,9
4458,97
4466,11
4502,9
4739,26
4746,31
4747,24
4750,37
4774,11
4779,9
4797,55
4812,36
4869,147
4928,10
4967,13
4972,13
4973,9
4981,19
4983,12
4985,9
5003,18
5020,36
5049,11
5056,14
5057,10
5078,26
5080,74
5185,16
5192,67
5193,14
5241,16
5249,24
5265,23
5316,10
5317,12
5329,63
5349,29
5355,33
5366,11
5411,32
5427,11
5434,11
5435,82
5438,9
5439,28
5457,108
5489,14
5617,9
5636,150
5658,17
5698,33
5699,20
5739,52
5744,15
5774,26
5780,16
5833,13
5843,25
5888,11
6004,27
6018,20
6024,20
6034,10
6040,9
6099,36
6127,26
6200,13
6249,16
6273,34
6366,17
6434,16
6437,13
6438,14
6517,9
6532,16
6538,22
6552,17
6565,24
6638,9
6639,19
6647,26
6661,9
6689,19
6701,15
6726,14
6761,19
6867,11
6870,15
6886,96
6896,9
6901,56
6928,11
6929,21
6930,17
6931,9
6942,25
6946,10
6965,18
6991,47
7009,24
7029,13
7036,12
7037,56
7052,16
7075,16
7093,18
7125,9
7133,15
7134,18
7155,11
7195,46
7223,9
7250,9
7291,40
7293,9
7326,9
7331,18
7332,19
7339,9
7357,16
7381,17
7425,9
7433,37
7437,9
7471,101
7479,20
7520,19
7544,22
7545,9
7552,25
7580,11
7588,11
7600,12
7646,15
7693,13
7733,37
7743,36
7744,12
7811,9
7820,28
7823,59
7838,484
7847,9
7851,26
7869,44
7909,38
7917,36
7919,18
7935,19
7957,11
7961,9
7980,10
8034,22
8189,14
8196,30
8200,11
8217,24
8244,24
8286,21
8341,38
8351,16
8385,13
8389,12
8394,10
8415,66
8431,13
8432,28
8435,9
8475,9
8520,12
8548,39
8570,17
8586,11
8666,11
8729,11
8750,77
8760,22
8767,21
8781,19
8805,56
8817,35
8836,36
8894,10
8911,15
8919,24
8944,9
8978,23
8996,12
9032,11
9082,11
9091,9
9159,12
9163,12
9210,27
9214,14
9323,44
9329,9
9353,61
9358,20
9362,9
9433,12
9434,9
9455,65
9476,15
9506,9
9521,9
9583,15
9624,13
9644,13
9648,14
9655,12
9843,30
9890,12
9930,26
9939,21
10044,22
10118,33
10132,14
10135,35
10162,125
10237,12
10249,9
10293,722
10301,13
10302,11
10347,50
10349,46
10362,9
10366,29
10384,15
10386,202
10390,9
10403,10
10410,33
10423,9
10492,17
10530,30
10577,16
10584,32
10585,9
10637,10
10655,15
10674,35
10677,22
10686,77
10690,14
10739,12
10808,10
10854,22
10863,9
10866,9
10867,25
10908,11
10990,957
11082,11
11113,11
11115,13
11144,13
11162,16
11200,19
11222,14
11235,11
11257,23
11265,10
11302,9
11314,13
11333,15
11341,43
11375,38
11390,10
11395,23
11459,12
11460,15
11480,17
11486,22
11515,51
11521,128
11567,3480
11587,24
11596,12
11609,17
11646,288
11697,16
11711,16
11717,10
11769,27
11787,14
11788,29
11810,12
11851,15
11873,12
11926,9
11933,13
11938,12
11950,9
11972,9
12032,10
12086,76
12124,32
12161,99
12163,14
12198,11
12209,29
12211,14
12302,12
12319,26
12321,28
12365,10
12374,20
12390,13
12420,30
12569,10
12611,9
12653,24
12704,15
12762,10
12779,9
12783,42
12810,13
12819,133
12830,10
12850,9
12876,69
12959,70
12960,13
12984,84
13021,10
13031,21
13086,15
13161,96
13199,17
13219,47
13267,9
13270,17
13305,137
13347,233
13350,9
13354,9
13372,50
13395,71
13447,10
13472,9
13484,16
13660,55
13704,18
13729,26
13763,927
13783,11
13803,29
13813,20
13830,10
13836,9
13857,22
13884,39
13885,17
13899,25
13906,61
13919,10
13931,22
13932,18
13960,22
13986,43
13990,255
14005,9
14024,22
14035,11
14052,27
14055,23
14117,36
14158,214
14171,11
14190,191
14214,13
14263,9
14288,19
14320,9
14321,12
14337,40
14340,17
14407,19
14416,29
14428,9
14450,10
14536,11
14561,13
14597,9
14613,10
14664,16
14673,109
14749,28
14753,15
14805,16
14885,9
14893,11
14896,17
14926,14
14936,16
14948,21
14984,16
14996,333
15001,10
15064,14
15068,22
15178,14
15252,9
15289,156
15290,12
15307,9
15316,36
15329,17
15424,16
15429,11
15440,16
15451,13
15455,14
15465,9
15468,18
15509,10
15527,14
15546,21
15555,54
15561,23
15577,35
15605,22
15623,10
15690,17
15753,15
15797,137
15816,18
15821,10
15836,15
15925,13
15960,9
15967,15
15988,15
16008,13
16068,11
16078,45
16133,15
16136,94
16143,23
16176,11
16230,22
16238,9
16309,17
16327,9
16344,12
16368,10
16382,28
16519,9
16578,9
16598,11
16606,14
16691,10
16765,9
16782,12
16784,28
16827,9
16905,51
16914,35
16955,12
16965,14
16987,15
17065,84
17068,12
17093,14
17141,15
17177,13
17181,11
17182,31
17187,34
17254,19
17416,14
17484,19
17485,13
17504,25
17539,9
17552,20
17587,36
17590,11
17598,33
17602,11
17662,23
17702,50
17790,9
17811,11
17825,60
17945,10
17980,21
18033,40
18036,13
18045,10
18050,110
18057,15
18058,43
18088,27
18124,11
18125,14
18156,209
18189,39
18191,17
18220,697
18227,48
18264,9
18310,149
18332,10
18346,13
18352,10
18381,15
18441,22
18496,9
18497,40
18545,9
18556,22
18599,65
18602,10
18620,14
18634,9
18647,19
18685,19
18722,12
18726,13
18772,9
18799,9
18824,18
18830,19
18839,10
18844,10
18854,23
18884,10
18889,10
18906,22
18923,97
18981,9
19028,9
19041,11
19061,16
19162,13
19185,12
19224,9
19227,14
19235,25
19237,12
19308,187
19323,19
19327,11
19329,30
19341,9
19357,21
19358,11
19359,15
19373,9
19379,9
19380,61
19391,17
19444,20
19474,11
19503,10
19550,96
19564,12
19582,10
19595,17
19665,9
19685,9
19695,22
19719,27
19770,9
19782,13
19791,30
19793,18
19797,13
19843,17
19845,16
19858,16
19859,16
19902,107
19929,91
19961,15
20020,10
20037,26
20042,21
20082,11
20103,131
20104,90
20166,13
20190,10
20233,14
20235,24
20239,11
20267,19
20271,46
20329,15
20423,9
20429,15
20460,15
20470,17
20510,12
20524,19
20525,166
20586,14
20626,13
20650,17
20652,22
20766,14
20841,9
20860,14
20861,18
20915,12
20924,278
20982,12
21015,28
21016,10
21157,42
21158,26
21189,26
21235,9
21246,11
21253,16
21255,79
21287,16
21329,9
21344,61
21360,10
21378,120
21427,9
21484,17
21523,16
21575,9
21576,11
21620,9
21633,37
21654,34
21684,10
21689,24
21696,10
21715,50
21717,12
21745,69
21821,19
21825,9
21845,38
21851,70
21962,45
21968,31
21997,12
22003,48
22065,10
22081,10
22082,28
22085,24
22095,14
22100,9
22107,11
22134,10
22148,13
22156,4618
22184,16
22202,99
22204,9
22207,95
22209,9
22211,12
22215,14
22222,34
22317,26
22329,88
22364,54
22374,15
22380,32
22411,9
22494,13
22499,10
22516,11
22535,3012
22589,9
22597,45
22606,23
22611,12
22619,16
22671,10
22696,14
22744,22
22765,215
22790,17
22804,52
22827,26
22831,30
22874,24
22894,11
22918,80
22975,33
22979,24
22981,382
22987,198
23031,208
23051,9
23068,9
23082,176
23089,12
23137,27
23159,9
23168,12
23197,25
23217,24
23218,13
23221,9
23242,11
23254,20
23276,9
23290,13
23313,89
23326,34
23381,21
23389,9
23392,11
23406,38
23480,19
23566,19
23617,9
23626,49
23627,13
23644,9
23664,25
23675,21
23720,14
23762,50
23801,12
23803,29
23859,10
23881,64
23893,11
23905,11
23911,9
23916,18
23924,21
24036,19
24053,30
24069,62
24072,9
24094,9
24105,12
24152,18
24153,87
24217,14
24289,17
24320,10
24339,57
24346,9
24356,148
24371,21
24383,11
24415,10
24427,10
24428,47
24449,13
24477,24
24503,18
24554,20
24593,32
24673,9
24686,10
24748,14
24776,14
24857,151
24865,23
24878,14
24917,13
24918,13
24950,10
24957,13
24982,10
24991,14
25000,19
25011,17
25015,12
25040,11
25060,9
25067,15
25081,10
25088,10
25096,127
25104,13
25227,14
25255,22
25281,18
25299,332
25337,39
25360,9
25377,24
25395,29
25422,10
25427,15
25432,16
25439,107
25456,21
25466,54
25500,36
25545,11
25560,30
25586,42
25593,21
25621,30
25656,89
25660,18
25733,10
25773,17
25774,12
25817,82
25820,33
25838,37
25841,12
25935,11
25951,24
25958,154
26001,36
26012,10
26054,10
26055,19
26094,11
26108,11
26154,11
26156,14
26160,62
26276,9
26280,37
26319,18
