arrival_time,job_size
41,78
78,20
99,503
205,15
282,19
306,16
318,19
335,20
409,20
440,20
465,86
521,121
601,27
618,42
619,15
647,18
711,23
833,18
961,17
1137,26
1297,404
1300,19
1316,20
1321,17
1342,167
1355,20
1371,41
1372,14
1377,19
1397,33
1445,442
1542,20
1547,45
1554,76
1562,23
1567,34
1572,38
1592,50
1629,25
1630,30
1707,27
1733,14
1749,26
1782,35
1818,15
1820,71
1840,22
1853,21
1917,29
1941,42
1974,30
2006,25
2104,25
2119,36
2154,21
2162,18
2198,49
2201,23
2224,34
2237,37
2268,23
2288,22
2307,21
2328,32
2352,17
2381,25
2410,129
2445,45
2453,32
2461,38
2486,98
2494,23
2506,232
2510,50
2512,21
2540,31
2553,132
2571,22
2610,56
2636,95
2643,17
2648,43
2650,21
2686,199
2713,18
2796,25
2839,101
2870,20
2896,34
2918,48
2955,53
3149,14
3153,21
3238,28
3240,14
3252,55
3304,16
3359,35
3367,24
3374,38
3448,40
3498,16
3499,301
3509,22
3517,26
3521,15
3539,22
3568,63
3573,51
3578,14
3594,15
3601,67
3640,38
3656,49
3727,32
3735,19
3808,124
3847,23
3853,20
3857,42
3861,22
3945,28
3978,17
3992,37
4000,17
4060,15
4061,21
4090,14
4092,17
4141,144
4143,30
4187,20
4242,20
4258,24
4260,32
4275,40
4288,65
4292,20
4316,40
4332,17
4347,18
4361,14
4415,73
4431,14
4432,17
4466,105
4508,19
4553,25
4689,43
4691,32
4708,103
4774,72
4786,29
4797,224
4810,37
4833,38
4839,25
4843,37
4904,24
4911,50
4939,53
4956,17
4981,18
5016,20
5029,22
5047,18
5048,79
5059,19
5138,50
5147,22
5176,19
5195,40
5205,70
5250,17
5255,24
5263,35
5271,21
5281,27
5284,228
5299,30
5303,107
5310,49
5311,471
5404,1357
5418,423
5490,35
5571,18
5594,28
5616,56
5617,20
5693,58
5766,27
5832,22
5882,17
5883,18
5901,20
5903,21
5907,16
5976,22
5978,21
6097,69
6106,15
6113,323
6122,29
6123,116
6157,17
6167,16
6200,335
6214,21
6229,70
6415,28
6493,21
6522,18
6524,15
6539,79
6628,14
6660,76
6692,33
6740,107
6763,18
6803,22
6943,384
6962,29
6970,15
6995,19
7039,76
7048,26
7076,40
7106,25
7129,16
7219,16
7242,42
7294,14
7383,135
7408,15
7460,16
7539,14
7540,23
7553,14
7601,19
7646,16
7711,17
7742,21
7744,111
7748,16
7750,16
7760,63
7783,23
7797,33
7801,19
7850,50
7875,16
7929,22
7960,46
7966,50
7987,29
7999,19
8039,42
8042,23
8062,17
8141,16
8167,90
8196,14
8201,19
8299,18
8314,20
8320,96
8326,31
8397,86
8401,31
8468,36
8558,47
8583,65
8597,42
8602,15
8667,16
8673,24
8684,23
8691,17
8737,49
8742,45
8749,29
8759,146
8781,16
8882,56
8894,14
8925,17
8949,29
8952,74
8954,19
8993,44
9032,306
9049,31
9078,19
9090,31
9164,30
9214,37
9282,21
9287,235
9298,33
9304,24
9316,22
9338,29
9365,28
9369,86
9386,422
9388,48
9396,37
9415,49
9447,33
9455,56
9496,42
9513,21
9620,58
9732,37
9733,37
9783,32
9817,22
9902,24
9921,325
9957,34
10033,36
10123,74
10193,40
10209,47
10217,186
10218,38
10223,153
10314,43
10363,35
10385,71
10510,30
10570,27
10571,171
10633,56
10655,104
10725,78
10779,26
10795,25
10798,34
10847,284
10887,16
10888,92
10961,16
10996,36
11013,19
11015,17
11044,21
11046,39
11048,29
11109,18
11143,23
11163,20
11186,39
11206,30
11217,24
11237,19
11238,16
11248,195
11307,22
11338,26
11345,38
11492,15
11497,19
11582,23
11667,14
11715,30
11742,15
11839,21
11883,82
11912,34
11916,32
11944,46
11978,30
11984,19
11985,22
12046,125
12059,41
12067,57
12086,20
12098,22
12101,214
12128,52
12177,47
12189,87
12207,189
12238,73
12251,169
12276,244
12284,113
12296,81
12345,33
12367,772
12462,31
12498,150
12522,131
12533,23
12535,41
12546,32
12580,21
12653,60
12687,382
12748,98
12771,39
12773,39
12834,52
12836,102
12850,97
12988,39
13009,29
13026,48
13034,24
13053,24
13059,386
13130,34
13201,58
13213,212
13242,35
13263,65
13281,58
13316,44
13321,43
13409,220
13437,38
13456,32
13522,28
13535,47
13634,21
13757,34
13764,330
13778,20
13814,71
13905,167
13924,79
13994,273
14014,60
14055,202
14071,70
14084,35
14102,48
14117,140
14142,68
14180,47
14193,162
14247,35
14254,46
14256,39
14261,127
14288,217
14290,136
14315,55
14324,47
14328,84
14365,35
14508,81
14555,65
14596,55
14605,142
14615,47
14621,76
14641,97
14705,34
14710,51
14711,73
14712,174
14731,87
14748,36
14750,21
14768,21
14785,144
14821,118
14845,20
14850,20
14872,16
14881,26
14932,16
14935,36
14936,29
15025,43
15027,21
15067,15
15098,45
15157,21
15168,17
15176,19
15205,36
15218,35
15241,18
15299,58
15304,24
15329,140
15375,45
15383,25
15491,25
15514,14
15558,58
15575,16
15589,56
15590,282
15592,78
15674,17
15679,27
15681,33
15763,71
15890,66
15896,21
15962,18
16062,18
16096,22
16122,63
16134,23
16148,19
16194,24
16238,17
16307,15
16354,18
16360,44
16405,79
16419,14
16424,20
16439,18
16481,14
16496,18
16539,22
16556,50
16588,31
16599,17
16608,25
16637,28
16639,28
16649,17
16680,17
16687,47
16722,68
16771,24
16786,14
16793,25
16836,47
16849,179
16850,26
16886,31
16888,179
16897,38
16912,74
16921,35
17011,43
17053,2825
17059,92
17076,33
17117,56
17137,33
17138,18
17152,18
17164,16
17250,15
17262,26
17275,14
17307,64
17319,263
17341,23
17349,59
17394,82
17430,15
17449,19
17453,35
17647,23
17713,19
17718,20
17769,29
17792,1998
17798,19
17869,54
17877,19
17903,344
17929,21
17937,19
18069,356
18079,54
18089,17
18104,43
18143,27
18144,16
18194,26
18195,21
18201,19
18203,21
18206,29
18269,36
18304,29
18314,22
18326,21
18327,49
18329,19
18376,75
18398,34
18399,34
18432,33
18464,55
18505,37
18515,23
18523,139
18563,30
18671,73
18683,17
18695,22
18709,167
18729,48
18773,60
18816,17
18838,17
18846,45
18864,103
18877,51
18897,14
18974,19
18982,207
19040,84
19061,37
19091,35
19139,83
19178,65
19179,22
19181,30
19207,36
19237,16
19257,17
19277,27
19289,14
19311,16
19314,20
19327,19
19345,35
19417,32
19421,19
19457,17
19492,178
19505,63
19543,40
19548,15
19553,16
19554,28
19568,17
19622,36
19639,28
19671,24
19701,128
19702,21
19733,24
19736,25
19787,36
19838,25
19859,16
19905,20
19926,18
19942,16
19958,28
19975,43
19979,79
19992,32
20032,179
20059,33
20113,25
20149,42
20186,22
20218,43
20264,190
20295,48
20300,55
20344,42
20367,99
20370,368
20395,66
20418,64
20433,30
20540,49
20613,63
20668,34
20698,36
20729,25
20777,25
20820,80
20872,21
20894,43
20905,50
20922,21
20970,142
20974,25
20996,30
21046,17
21065,22
21101,65
21111,42
21153,64
21226,40
21247,109
21251,63
21276,32
21309,2984
21331,33
21415,104
21434,132
21445,31
21502,45
21549,269
21599,35
21619,82
21629,89
21646,24
21647,73
21666,33
21694,47
21716,40
21731,45
21768,133
21809,151
21810,68
21881,42
21914,139
21927,42
21939,61
21949,41
21952,69
21956,51
21972,41
22004,148
22034,34
22050,69
22056,205
22062,27
22129,41
22143,24
22147,28
22192,75
22247,22
22262,256
22307,59
22323,25
22349,31
22378,34
22440,40
22474,34
22497,25
