arrival_time,job_size
21,8
53,40
80,21
106,8
139,6
166,11
190,16
210,7
233,8
254,10
277,15
301,100
323,20
350,7
375,6
395,8
422,7
442,109
467,7
485,11
504,19
529,13
556,13
579,14
612,7
630,44
651,6
673,11
697,86
715,23
741,22
763,6
795,8
812,7
836,6
864,16
891,6
913,21
944,8
966,12
994,16
1014,16
1039,7
1067,8
1093,80
1113,7
1129,7
1157,305
1174,10
1203,7
1225,11
1245,15
1272,9
1299,6
1323,8
1345,30
1374,111
1407,43
1434,9
1458,276
1487,7
1510,7
1531,11
1548,24
1572,10
1603,25
1623,14
1643,8
1663,6
1685,10
1699,6
1715,32
1737,14
1761,42
1783,14
1811,10
1840,14
1866,6
1887,11
1903,6
1933,9
1961,10
1980,10
2003,14
2028,7
2048,10
2072,37
2101,6
2120,19
2149,21
2166,8
2189,17
2210,7
2237,8
2261,9
2285,6
2314,6
2335,7
2363,6
2382,22
2408,59
2427,185
2446,14
2463,10
2485,110
2505,87
2529,25
2553,9
2577,10
2607,29
2627,6
2647,10
2676,7
2698,17
2718,9
2734,6
2756,9
2786,17
2815,52
2835,24
2862,128
2890,6
2917,6
2942,6
2965,1078
2987,21
3011,8
3037,8
3061,18
3080,7
3100,8
3122,9
3147,18
3174,10
3192,29
3222,6
3253,34
3274,18
3302,6
3323,9
3343,9
3369,9
3384,7
3407,126
3439,30
3461,18
3490,53
3516,18
3545,7
3566,9
3584,6
3607,13
3641,6
3660,8
3679,10
3698,11
3721,29
3755,9
3776,22
3812,7
3835,14
3855,24
3880,9
3903,64
3928,60
3951,11
3966,13
3990,106
4007,7
4033,22
4058,37
4081,8
4110,14
4137,7
4166,6
4188,8
4211,6
4235,30
4255,9
4279,10
4301,8
4332,7
4359,16
4379,17
4407,9
4433,6
4456,12
4475,291
4492,62
4517,11
4535,18
4560,9
4586,40
4605,7
4624,8
4658,18
4682,265
4706,8
4727,8
4753,9
4786,26
4809,6
4834,11
4860,7
4882,7
4907,7
4934,8
4958,243
4991,6
5010,27
5033,8
5057,37
5071,15
5096,62
5117,6
5148,58
5169,21
5200,15
5218,20
5247,11
5272,6
5299,10
5315,11
5342,70
5372,49
5404,7
5431,11
5457,17
5476,16
5491,7
5515,9
5542,24
5569,6
5586,53
5608,10
5635,16
5655,6
5676,6
5709,9
5732,14
5754,10
5770,8
5793,6
5822,8
5855,7
5871,20
5895,20
5927,7
5952,188
5989,62
6017,30
6040,7
6061,26
6083,40
6105,6
6126,27
6147,7
6181,9
6211,16
6233,36
6253,13
6276,9
6297,19
6315,24
6340,6
6365,49
6384,10
6411,7
6430,6
6462,9
6486,12
6509,9
6534,9
6558,8
6578,515
6599,7
6626,10
6646,8
6665,14
6681,8
6704,7
6728,9
6748,12
6776,119
6798,17
6830,14
6857,8
6880,7
6897,68
6923,28
6943,36
6975,7
7005,8
7041,7
7059,641
7087,10
7117,6
7138,15
7160,61
7176,22
7198,6
7215,8
7238,8
7258,99
7281,10
7308,6
7338,12
7362,20
7393,12
7423,13
7441,31
7462,123
7481,24
7498,6
7518,18
7537,7
7565,22
7594,11
7619,9
7640,10
7664,8
7698,72
7723,40
7743,7
7770,8
7794,12
7818,6
7842,8
7861,15
7879,9
7902,7
7928,34
7960,7
7982,28
8012,9
8038,299
8053,9
8079,27
8104,6
8127,10
8152,8
8179,23
8200,15
8221,10
8251,6
8276,10
8300,55
8319,13
8348,9
8365,7
8397,34
8436,7
8454,7
8476,17
8502,8
8528,7
8545,70
8570,17
8588,25
8614,20
8632,26
8652,7
8678,6
8697,53
8719,15
8742,71
8767,6
8791,7
8817,9
8838,6
8858,6
8885,11
8899,9
8919,8
8939,12
8962,6
8979,19
9006,6
9032,10
9049,8
9070,19
9106,9
9131,9
9150,14
9177,6
9199,11
9218,6
9245,15
9266,16
9286,8
9300,8
9327,13
9350,33
9372,7
9398,21
9420,7
9448,12
9468,11
9492,40
9514,10
9539,7
9570,10
9597,41
9621,8
9639,6
9663,6
9684,11
9704,7
9739,6
9752,21
9786,6
9803,6
9820,56
9846,12
