arrival_time,job_size
38,77
116,87
138,29
159,19
182,17
216,655
261,29
267,151
291,16
306,44
341,118
342,38
399,18
418,1249
445,41
522,35
528,37
547,16
569,18
607,19
639,18
669,23
711,150
739,28
759,334
830,60
866,21
877,19
878,86
925,20
933,22
997,139
1009,31
1019,25
1036,27
1061,139
1073,212
1109,21
1115,18
1124,21
1182,54
1202,181
1243,18
1265,19
1274,26
1281,24
1295,16
1377,87
1389,124
1422,28
1441,21
1536,48
1539,101
1570,20
1612,21
1669,20
1687,16
1690,18
1691,380
1701,27
1739,21
1740,48
1770,16
1773,19
1781,17
1782,18
1791,21
1798,540
1823,40
1841,57
1870,17
1887,85
1910,33
1941,49
1948,16
1982,17
2009,18
2019,31
2023,29
2073,25
2080,21
2094,18
2118,34
2124,19
2134,948
2136,37
2175,70
2206,47
2208,238
2227,16
2284,646
2306,29
2312,302
2325,99
2444,17
2448,94
2496,21
2518,49
2520,51
2532,36
2554,21
2572,103
2655,385
2672,33
2703,42
2765,29
2787,44
2788,16
2797,19
2809,37
2872,82
2890,27
2913,1092
2930,22
2931,60
2944,71
2985,58
3010,219
3021,24
3042,30
3081,30
3111,39
3131,36
3132,652
3133,57
3145,16
3152,27
3193,31
3228,18
3232,16
3247,42
3250,35
3355,19
3364,374
3365,17
3366,44
3368,17
3406,16
3407,1470
3427,21
3451,34
3453,34
3458,17
3464,43
3491,33
3493,23
3507,17
3512,20
3540,18
3554,183
3578,29
3599,18
3604,18
3616,31
3725,25
3736,55
3744,41
3750,18
3764,19
3779,131
3844,22
3847,40
3913,36
3933,32
3939,16
3941,36
3942,28
3960,25
3967,20
3969,16
3975,47
3998,24
4009,17
4022,17
4025,37
4100,17
4105,44
4123,19
4127,115
4143,62
4164,24
4187,24
4253,22
4283,16
4286,21
4314,20
4325,31
4364,19
4372,16
4376,19
4387,76
4392,33
4403,53
4437,20
4462,18
4473,38
4493,19
4499,146
4509,22
4581,114
4589,17
4605,27
4611,44
4621,39
4659,59
4670,71
4684,64
4688,17
4700,21
4729,20
4759,101
4760,65
4763,58
4787,84
4865,27
4872,24
4874,53
4925,16
4994,18
5008,21
5051,34
5059,1098
5080,360
5100,409
5118,21
5140,31
5149,17
5179,83
5204,32
5260,27
5268,81
5297,180
5347,123
5351,49
5352,110
5393,16
5404,70
5415,18
5419,36
5435,16
5437,19
5480,118
5520,39
5523,26
5526,63
5540,1429
5565,22
5602,26
5638,21
5669,70
5679,29
5717,129
5726,31
5758,17
5792,28
5833,36
5851,105
5918,31
5931,54
5940,21
5941,45
5969,22
5977,83
6004,35
6048,19
6049,22
6074,166
6098,32
6106,24
6122,312
6162,18
6192,661
6241,21
6258,63
6268,36
6270,19
6284,56
6290,29
6314,44
6321,56
6405,33
6418,20
6470,29
6497,83
6511,45
6522,24
6550,33
6601,623
6608,28
6621,37
6640,45
6735,24
6739,16
6746,30
6759,44
6764,16
6779,66
6807,19
6817,57
6825,18
6839,86
6891,62
6901,18
6906,96
6935,31
6962,36
6967,19
7012,19
7013,52
7049,26
7054,37
7093,76
7120,19
7127,44
7139,137
7144,19
7156,59
7167,47
7205,20
7223,18
7252,300
7254,16
7322,43
7327,54
7348,451
7371,24
7385,22
7399,359
7433,41
7457,23
7484,105
7493,17
7541,148
7592,16
7680,17
7693,18
7701,48
7739,37
7753,21
7799,16
7808,26
7814,18
7822,20
7830,867
7846,218
7869,59
7870,101
7888,19
7965,23
7985,53
7996,17
8063,41
8092,27
8105,39
8111,22
8132,151
8163,17
8188,18
8192,79
8201,59
8231,31
8232,18
8288,57
8318,16
8427,46
8450,21
8453,19
8470,296
8503,16
8544,30
8545,31
8609,172
8618,16
8631,31
8663,955
8672,18
8686,24
8690,62
8691,22
8695,128
8698,56
8701,19
8733,20
8744,133
8779,16
8803,45
8809,36
8841,40
8866,16
8928,34
8977,27
8985,81
8998,35
9037,22
9049,29
9119,21
9132,18
9136,18
9158,22
9219,32
9246,38
9257,139
9269,24
9293,34
9313,26
9325,28
9335,20
9355,42
9370,39
9377,808
9425,88
9433,20
9450,18
9455,19
9460,17
9488,18
9489,16
9540,27
9561,27
9572,64
9576,233
9676,63
9706,30
9718,46
9719,21
9753,44
9762,21
9775,17
9778,25
9781,28
9866,25
9867,37
9927,261
9944,61
9963,52
9994,29
10019,35
10061,182
10064,20
10065,25
10067,46
10098,23
10103,22
10111,22
10159,160
10198,23
10199,83
10203,36
10226,136
10230,26
10240,534
10241,145
10265,18
10288,31
10298,75
10310,52
10369,20
10382,66
10394,17
10406,45
10443,18
10467,27
10486,16
10506,558
10516,21
10608,16
10667,26
10690,18
10724,26
10726,22
10733,21
10789,365
10792,47
10802,32
10814,18
10871,36
10875,30
10918,16
10947,32
10948,26
10958,27
10972,16
11003,23
11017,41
11033,16
11037,35
11072,122
11097,18
11100,30
11108,48
11113,17
11152,39
11157,26
11220,64
11255,24
11260,20
11281,27
11294,33
11343,19
11346,21
11357,290
11405,253
11407,41
11441,18
11463,20
11556,156
11562,26
11685,22
11697,48
11747,26
11750,20
11754,25
11757,141
11762,16
11765,417
11796,2150
11821,17
11858,20
11898,39
11904,44
11906,40
11944,27
11981,17
11992,17
12022,98
12051,17
12084,16
12085,16
12153,16
12156,26
12158,30
12165,25
12208,83
12263,90
12278,17
12285,25
12316,76
12326,131
12363,56
12394,56
12441,22
12454,19
12522,25
12532,98
12562,46
12564,22
12582,22
12586,79
12594,34
12607,158
12641,29
12661,329
12670,36
12694,16
12696,111
12716,17
12724,29
12737,19
12741,30
12762,23
12784,36
12790,21
12818,30
12840,60
12855,48
12893,16
12937,136
12939,51
12940,461
12956,16
12972,23
12980,61
13041,59
13042,151
13044,22
13062,51
13078,22
13079,187
13081,23
13121,22
13154,29
13158,20
13193,137
13220,74
13275,154
13289,52
13301,24
13302,36
13361,19
13379,26
13382,17
13418,17
13429,17
13433,26
