arrival_rate,bp_L,bp_H,FCFS_percentage,BAL_percentage,total_rounds
22.00,16.77,64.00,87.50,12.50,400
22.00,30.00,18.00,54.75,45.25,400
24.00,30.00,12.00,99.75,0.25,400
22.00,30.00,9.00,99.75,0.25,400
24.00,30.00,6.00,99.75,0.25,400
20.00,30.00,18.00,41.00,59.00,400
20.00,30.00,12.00,85.50,14.50,400
22.00,30.00,15.00,75.50,24.50,400
24.00,30.00,9.00,99.75,0.25,400
20.00,30.00,15.00,64.75,35.25,400
22.00,30.00,12.00,91.00,9.00,400
20.00,16.77,64.00,79.00,21.00,400
22.00,30.00,6.00,99.75,0.25,400
20.00,30.00,9.00,99.75,0.25,400
20.00,30.00,6.00,99.75,0.25,400
40.00,30.00,6.00,99.75,0.25,400
40.00,30.00,9.00,99.75,0.25,400
40.00,16.77,64.00,99.75,0.25,400
38.00,30.00,12.00,99.75,0.25,400
38.00,16.77,64.00,99.75,0.25,400
38.00,4.07,262144.00,0.00,100.00,400
38.00,30.00,18.00,99.75,0.25,400
38.00,30.00,9.00,99.75,0.25,400
38.00,30.00,6.00,99.75,0.25,400
40.00,30.00,18.00,99.75,0.25,400
36.00,30.00,15.00,99.00,1.00,400
40.00,30.00,12.00,99.00,1.00,400
36.00,30.00,6.00,99.75,0.25,400
36.00,7.92,512.00,0.00,100.00,400
40.00,30.00,15.00,98.50,1.50,400
32.00,7.92,512.00,0.00,100.00,400
40.00,7.92,512.00,0.00,100.00,400
32.00,16.77,64.00,99.75,0.25,400
32.00,30.00,12.00,99.75,0.25,400
38.00,30.00,15.00,99.75,0.25,400
36.00,4.07,262144.00,0.00,100.00,400
38.00,7.92,512.00,0.00,100.00,400
38.00,5.65,4096.00,0.00,100.00,400
34.00,16.77,64.00,99.75,0.25,400
34.00,30.00,18.00,99.75,0.25,400
36.00,16.77,64.00,99.75,0.25,400
36.00,5.65,4096.00,0.00,100.00,400
38.00,4.64,32768.00,0.00,100.00,400
34.00,7.92,512.00,0.00,100.00,400
34.00,30.00,12.00,99.75,0.25,400
36.00,30.00,12.00,99.50,0.50,400
32.00,30.00,15.00,98.75,1.25,400
34.00,30.00,15.00,99.75,0.25,400
34.00,30.00,9.00,99.75,0.25,400
32.00,30.00,9.00,99.75,0.25,400
36.00,30.00,9.00,99.75,0.25,400
34.00,4.07,262144.00,0.00,100.00,400
32.00,30.00,18.00,99.75,0.25,400
34.00,30.00,6.00,99.50,0.50,400
40.00,4.64,32768.00,0.00,100.00,400
40.00,5.65,4096.00,0.00,100.00,400
36.00,30.00,18.00,98.75,1.25,400
32.00,30.00,6.00,99.75,0.25,400
36.00,4.64,32768.00,0.00,100.00,400
34.00,5.65,4096.00,0.00,100.00,400
30.00,7.92,512.00,45.25,54.75,400
28.00,4.64,32768.00,0.00,100.00,400
30.00,30.00,15.00,99.75,0.25,400
30.00,4.64,32768.00,0.00,100.00,400
28.00,5.65,4096.00,0.00,100.00,400
40.00,4.07,262144.00,0.00,100.00,400
30.00,16.77,64.00,99.75,0.25,400
30.00,30.00,6.00,99.75,0.25,400
32.00,5.65,4096.00,0.00,100.00,400
32.00,4.64,32768.00,0.00,100.00,400
30.00,30.00,9.00,99.75,0.25,400
30.00,5.65,4096.00,0.00,100.00,400
28.00,7.92,512.00,0.25,99.75,400
28.00,4.07,262144.00,0.00,100.00,400
30.00,4.07,262144.00,0.00,100.00,400
34.00,4.64,32768.00,0.00,100.00,400
26.00,4.07,262144.00,0.00,100.00,400
26.00,5.65,4096.00,0.00,100.00,400
30.00,30.00,12.00,99.75,0.25,400
32.00,4.07,262144.00,0.00,100.00,400
20.00,4.07,262144.00,0.00,100.00,400
26.00,4.64,32768.00,0.00,100.00,400
30.00,30.00,18.00,99.50,0.50,400
24.00,5.65,4096.00,0.00,100.00,400
24.00,4.64,32768.00,0.00,100.00,400
26.00,7.92,512.00,0.00,100.00,400
22.00,4.07,262144.00,0.00,100.00,400
24.00,4.07,262144.00,0.00,100.00,400
28.00,30.00,15.00,99.75,0.25,400
28.00,30.00,18.00,86.00,14.00,400
28.00,16.77,64.00,99.75,0.25,400
22.00,4.64,32768.00,0.00,100.00,400
22.00,5.65,4096.00,0.25,99.75,400
28.00,30.00,9.00,99.75,0.25,400
24.00,7.92,512.00,0.00,100.00,400
28.00,30.00,12.00,99.75,0.25,400
22.00,7.92,512.00,0.00,100.00,400
20.00,5.65,4096.00,0.00,100.00,400
28.00,30.00,6.00,99.75,0.25,400
20.00,4.64,32768.00,0.00,100.00,400
20.00,7.92,512.00,0.00,100.00,400
26.00,30.00,15.00,83.25,16.75,400
26.00,30.00,12.00,99.75,0.25,400
26.00,30.00,18.00,57.75,42.25,400
26.00,30.00,9.00,99.75,0.25,400
26.00,16.77,64.00,99.75,0.25,400
26.00,30.00,6.00,99.75,0.25,400
24.00,30.00,18.00,56.75,43.25,400
24.00,30.00,15.00,78.75,21.25,400
24.00,30.00,12.00,99.75,0.25,400
24.00,16.77,64.00,91.25,8.75,400
24.00,30.00,6.00,99.75,0.25,400
24.00,30.00,9.00,99.75,0.25,400
22.00,30.00,15.00,75.50,24.50,400
22.00,30.00,12.00,89.00,11.00,400
22.00,16.77,64.00,82.75,17.25,400
22.00,30.00,18.00,54.75,45.25,400
22.00,30.00,9.00,99.75,0.25,400
22.00,30.00,6.00,99.75,0.25,400
20.00,30.00,18.00,40.25,59.75,400
20.00,30.00,12.00,84.50,15.50,400
20.00,16.77,64.00,75.75,24.25,400
20.00,30.00,9.00,99.75,0.25,400
20.00,30.00,15.00,62.25,37.75,400
20.00,30.00,6.00,99.75,0.25,400
