arrival_rate,bp_L,bp_H,FCFS_percentage,BAL_percentage,total_rounds
24.00,30.00,15.00,81.00,19.00,200
24.00,30.00,6.00,99.50,0.50,200
22.00,30.00,18.00,50.50,49.50,200
22.00,30.00,15.00,76.00,24.00,200
22.00,30.00,9.00,99.50,0.50,200
22.00,30.00,12.00,93.50,6.50,200
22.00,16.77,64.00,85.50,14.50,200
22.00,30.00,6.00,99.50,0.50,200
20.00,30.00,18.00,26.00,74.00,200
20.00,30.00,12.00,86.00,14.00,200
20.00,16.77,64.00,81.00,19.00,200
20.00,30.00,6.00,99.50,0.50,200
20.00,30.00,15.00,65.00,35.00,200
20.00,30.00,9.00,99.50,0.50,200
40.00,30.00,6.00,99.50,0.50,200
36.00,5.65,4096.00,0.00,100.00,200
40.00,30.00,15.00,99.50,0.50,200
38.00,30.00,18.00,99.50,0.50,200
36.00,30.00,18.00,99.50,0.50,200
40.00,30.00,9.00,99.50,0.50,200
38.00,30.00,12.00,99.50,0.50,200
38.00,7.92,512.00,0.00,100.00,200
38.00,16.77,64.00,99.50,0.50,200
38.00,30.00,9.00,99.50,0.50,200
36.00,30.00,12.00,99.50,0.50,200
40.00,7.92,512.00,0.00,100.00,200
36.00,16.77,64.00,99.50,0.50,200
34.00,4.07,262144.00,0.00,100.00,200
38.00,30.00,15.00,99.50,0.50,200
40.00,5.65,4096.00,0.00,100.00,200
32.00,30.00,6.00,99.50,0.50,200
36.00,7.92,512.00,0.00,100.00,200
40.00,16.77,64.00,99.50,0.50,200
36.00,30.00,6.00,99.50,0.50,200
36.00,30.00,9.00,99.50,0.50,200
38.00,5.65,4096.00,0.00,100.00,200
32.00,30.00,12.00,99.50,0.50,200
34.00,7.92,512.00,0.00,100.00,200
36.00,30.00,15.00,99.50,0.50,200
32.00,16.77,64.00,99.50,0.50,200
34.00,30.00,9.00,99.50,0.50,200
40.00,30.00,12.00,99.50,0.50,200
34.00,30.00,15.00,99.50,0.50,200
34.00,30.00,6.00,99.50,0.50,200
32.00,30.00,18.00,99.50,0.50,200
40.00,30.00,18.00,99.50,0.50,200
32.00,7.92,512.00,0.00,100.00,200
40.00,4.07,262144.00,0.00,100.00,200
32.00,4.07,262144.00,0.00,100.00,200
34.00,5.65,4096.00,0.00,100.00,200
40.00,4.64,32768.00,0.00,100.00,200
32.00,4.64,32768.00,0.00,100.00,200
38.00,30.00,6.00,99.50,0.50,200
34.00,30.00,12.00,99.50,0.50,200
32.00,30.00,15.00,99.50,0.50,200
32.00,5.65,4096.00,0.00,100.00,200
36.00,4.64,32768.00,0.00,100.00,200
32.00,30.00,9.00,99.50,0.50,200
38.00,4.07,262144.00,0.00,100.00,200
30.00,7.92,512.00,16.50,83.50,200
36.00,4.07,262144.00,0.00,100.00,200
34.00,16.77,64.00,99.50,0.50,200
34.00,30.00,18.00,99.50,0.50,200
34.00,4.64,32768.00,0.00,100.00,200
30.00,30.00,6.00,99.50,0.50,200
28.00,4.64,32768.00,0.00,100.00,200
30.00,5.65,4096.00,0.00,100.00,200
30.00,30.00,18.00,99.50,0.50,200
38.00,4.64,32768.00,0.00,100.00,200
30.00,30.00,12.00,99.50,0.50,200
30.00,30.00,15.00,99.50,0.50,200
28.00,7.92,512.00,0.00,100.00,200
26.00,7.92,512.00,0.00,100.00,200
30.00,4.64,32768.00,0.00,100.00,200
30.00,30.00,9.00,99.50,0.50,200
30.00,16.77,64.00,99.50,0.50,200
20.00,4.07,262144.00,0.00,100.00,200
28.00,5.65,4096.00,0.00,100.00,200
28.00,4.07,262144.00,0.00,100.00,200
24.00,4.07,262144.00,0.00,100.00,200
26.00,4.64,32768.00,0.00,100.00,200
28.00,30.00,15.00,99.50,0.50,200
26.00,5.65,4096.00,0.00,100.00,200
22.00,4.64,32768.00,0.00,100.00,200
24.00,5.65,4096.00,0.00,100.00,200
28.00,30.00,9.00,99.50,0.50,200
24.00,7.92,512.00,0.00,100.00,200
20.00,5.65,4096.00,0.00,100.00,200
22.00,5.65,4096.00,0.00,100.00,200
20.00,4.64,32768.00,0.00,100.00,200
28.00,16.77,64.00,99.50,0.50,200
26.00,4.07,262144.00,0.00,100.00,200
28.00,30.00,12.00,99.50,0.50,200
30.00,4.07,262144.00,1.00,99.00,200
28.00,30.00,18.00,61.00,39.00,200
22.00,7.92,512.00,0.00,100.00,200
28.00,30.00,6.00,99.50,0.50,200
26.00,30.00,18.00,66.50,33.50,200
24.00,4.64,32768.00,0.00,100.00,200
26.00,30.00,15.00,84.50,15.50,200
26.00,16.77,64.00,99.50,0.50,200
26.00,30.00,12.00,99.50,0.50,200
22.00,4.07,262144.00,0.00,100.00,200
20.00,7.92,512.00,0.00,100.00,200
26.00,30.00,6.00,99.50,0.50,200
26.00,30.00,9.00,99.50,0.50,200
24.00,30.00,18.00,65.50,34.50,200
24.00,16.77,64.00,98.50,1.50,200
24.00,30.00,12.00,99.50,0.50,200
24.00,30.00,9.00,99.50,0.50,200
24.00,30.00,15.00,78.50,21.50,200
24.00,30.00,6.00,99.50,0.50,200
22.00,30.00,15.00,70.50,29.50,200
22.00,30.00,18.00,56.50,43.50,200
22.00,30.00,6.00,99.50,0.50,200
22.00,30.00,12.00,94.00,6.00,200
22.00,16.77,64.00,83.50,16.50,200
22.00,30.00,9.00,99.50,0.50,200
20.00,30.00,18.00,27.50,72.50,200
20.00,16.77,64.00,78.00,22.00,200
20.00,30.00,15.00,64.50,35.50,200
20.00,30.00,9.00,99.50,0.50,200
20.00,30.00,12.00,83.00,17.00,200
20.00,30.00,6.00,99.50,0.50,200
