arrival_time,job_size
46,11
68,21
121,10
139,30
188,16
306,25
316,17
321,14
348,19
355,11
446,28
456,56
530,15
542,26
594,178
608,20
627,12
642,10
647,13
678,11
686,65
709,10
729,16
770,105
774,147
811,10
815,10
937,19
958,13
961,10
977,11
987,14
1093,100
1096,15
1131,22
1266,22
1268,15
1283,39
1302,25
1315,13
1406,13
1461,21
1475,35
1553,10
1562,13
1588,12
1622,15
1643,14
1670,10
1690,11
1695,13
1785,33
1802,21
1891,16
1910,39
1943,14
1982,32
1996,11
2014,10
2035,11
2104,99
2118,16
2209,16
2211,10
2243,11
2272,16
2288,10
2292,13
2394,10
2457,14
2532,18
2698,26
2780,15
2791,37
2805,14
2866,14
2867,25
2913,15
2928,10
2950,10
3028,176
3049,31
3125,20
3221,12
3229,28
3284,61
3287,69
3313,16
3362,15
3371,26
3372,66
3434,12
3464,14
3465,36
3526,14
3552,27
3555,10
3638,10
3707,11
3776,16
3778,24
3787,10
3789,66
3818,14
3838,31
3843,55
3866,38
3932,19
4037,20
4074,17
4112,13
4139,16
4175,10
4178,436
4280,12
4308,36
4331,14
4383,12
4465,1399
4471,13
4497,55
4505,26
4524,20
4526,43
4530,15
4553,31
4581,77
4724,10
4782,11
4783,13
4869,11
4890,46
4945,16
4952,45
4994,26
4995,15
5018,16
5023,10
5031,197
5062,11
5109,40
5129,10
5166,12
5192,36
5199,14
5213,13
5216,16
5254,201
5263,13
5264,12
5266,12
5301,18
5338,40
5460,35
5510,11
5549,15
5563,17
5620,11
5662,33
5709,74
5731,20
5750,10
5763,13
5840,17
5880,15
5905,24
5977,38
5984,13
6049,14
6128,14
6155,163
6204,16
6206,32
6253,56
6265,30
6292,11
6295,15
6299,12
6326,12
6336,133
6547,25
6549,24
6566,80
6599,91
6620,84
6687,16
6692,13
6696,26
6757,10
6831,26
6975,12
6979,47
7006,12
7171,16
7210,15
7241,52
7274,18
7340,11
7352,13
7353,30
7355,11
7382,11
7387,141
7415,27
7450,28
7531,15
7536,10
7555,19
7559,24
7656,42
7761,36
7785,179
7873,15
7952,20
7988,124
8007,12
8060,11
8073,14
8080,20
8110,10
8175,12
8226,10
8238,15
8258,25
8283,12
8317,14
8329,32
8340,11
8396,18
8403,16
8414,13
8432,18
8439,12
8441,12
8458,122
8510,10
8650,22
8653,10
8660,15
8680,12
8768,10
8797,141
8827,118
8832,83
8845,23
8847,258
8853,31
8854,15
8917,142
8926,71
8931,12
8959,20
8971,113
8985,20
9000,36
9001,14
9033,13
9047,13
9088,11
9161,10
9244,13
9276,57
9446,10
9473,12
9512,22
9515,10
9558,61
9752,337
9822,13
9828,25
9896,11
9925,15
10080,29
10085,29
10146,21
10193,46
10194,11
10220,12
10236,40
10246,10
10255,160
10332,20
10414,13
10489,69
10504,11
10592,12
10616,13
10635,324
10645,12
10677,42
10757,12
10875,13
10964,15
11087,21
11116,10
11124,17
11138,22
11185,13
11199,10
11234,12
11276,33
11282,19
11289,31
11330,33
11333,20
11349,35
11376,57
11397,80
11424,24
11472,78
11504,55
11538,72
11599,97
11760,25
11771,20
11780,49
11784,53
11801,30
11839,28
11876,43
11942,22
11983,54
12057,33
12063,29
12121,120
12128,48
12134,20
12138,230
12197,27
12211,34
12213,29
12245,120
12254,24
12264,46
12319,31
12341,21
12354,112
12541,29
12609,26
12666,96
12762,19
12843,22
12860,25
12861,29
12924,38
12932,24
12976,56
13022,21
13062,25
13096,26
13102,80
13103,25
13187,110
13240,52
13266,222
13267,32
13289,21
13343,40
13345,25
13431,21
13452,37
13460,21
13462,28
13499,121
13511,22
13520,106
13554,21
13586,102
13596,23
13628,19
13648,29
13649,25
13682,277
13741,57
13767,43
13770,121
13863,23
13920,52
13921,83
13944,24
13947,58
14060,107
14092,41
14182,19
14193,151
14276,25
14408,25
14429,54
14526,35
14531,31
14563,24
14607,19
14673,61
14682,438
14776,28
14814,37
14864,31
14865,30
15046,186
15061,32
15070,115
15071,40
15163,19
15186,26
15300,74
15311,19
15390,35
15459,55
15470,24
15499,38
15563,19
15580,67
15582,41
15606,31
15627,29
15692,117
15739,24
15751,24
15877,22
15939,19
15940,25
15959,22
15990,165
16110,28
16140,72
16154,20
16179,24
16192,97
16319,36
16393,24
16413,24
16435,48
16475,27
16523,109
16549,35
16605,30
16656,22
16682,50
16704,25
16706,114
16707,29
16766,72
16769,22
16771,74
16786,21
16803,126
16831,89
16835,22
16837,302
16875,29
16880,64
16883,21
16892,50
16893,31
16946,142
16962,55
17045,59
17053,36
17079,36
17086,20
17093,74
17109,31
17161,70
17171,20
17177,29
17195,87
17247,19
17382,91
17383,25
17421,19
17480,23
17509,151
