arrival_time,job_size
30,32
79,28
133,21
164,27
240,900
253,56
268,70
295,16
296,18
298,26
300,17
409,44
439,26
443,25
523,17
592,60
593,31
608,78
624,17
643,230
649,32
650,76
653,20
668,19
674,45
704,46
716,21
739,19
746,17
838,17
841,17
871,23
881,54
984,57
985,305
1044,79
1049,33
1057,23
1076,20
1132,21
1160,17
1250,18
1258,16
1262,84
1281,83
1284,157
1331,20
1404,555
1428,23
1454,55
1476,20
1491,17
1517,20
1551,57
1637,118
1651,16
1729,19
1780,16
1781,17
1841,27
1858,75
1861,17
1869,36
1870,23
1875,54
1948,35
1962,35
1990,25
2068,21
2075,45
2076,28
2077,18
2148,45
2150,17
2173,30
2188,45
2194,18
2220,245
2231,28
2249,18
2251,28
2288,16
2299,29
2329,30
2333,33
2341,77
2376,18
2392,32
2394,36
2402,27
2433,26
2442,27
2494,40
2505,20
2519,17
2576,28
2615,32
2633,46
2698,19
2763,16
2810,17
2825,1205
2844,36
2872,148
2887,49
2892,29
2913,28
2924,146
2976,35
2998,41
2999,24
3031,29
3037,21
3122,20
3141,58
3168,625
3183,31
3196,86
3296,21
3305,18
3325,22
3326,30
3370,117
3417,30
3439,18
3449,67
3486,394
3501,17
3521,21
3524,42
3529,17
3559,476
3574,144
3610,26
3623,29
3626,33
3655,25
3700,184
3722,62
3754,33
3779,209
3806,17
3887,57
3890,25
3935,22
3953,26
3975,66
4012,714
4019,18
4046,20
4083,17
4108,55
4119,20
4182,21
4186,40
4211,27
4234,32
4308,31
4313,59
4346,64
4376,272
4410,17
4511,17
4531,184
4550,17
4592,21
4604,24
4683,38
4746,16
4778,513
4826,17
4828,17
4862,19
4875,73
4950,74
4957,16
4972,40
5006,17
5026,18
5047,19
5093,21
5101,18
5110,17
5126,281
5128,23
5204,49
5234,21
5245,32
5326,23
5381,59
5438,26
5455,20
5459,31
5466,21
5491,167
5602,30
5734,78
5740,24
5747,17
5814,26
5833,87
5863,20
5871,39
5892,43
5910,17
5947,18
5948,59
5954,196
5960,28
5961,304
5972,18
5998,17
6010,29
6027,19
6051,22
6060,22
6108,133
6160,18
6161,45
6181,17
6207,205
6245,141
6351,23
6361,23
6378,23
6385,21
6436,16
6447,22
6578,99
6583,140
6598,23
6604,16
6638,32
6694,1159
6755,31
6760,126
6783,17
6784,18
6846,16
6926,69
6964,20
6995,22
7013,25
7018,73
7020,25
7025,160
7062,20
7078,29
7086,40
7125,17
7218,37
7239,18
7277,168
7289,260
7320,51
7344,26
7388,32
7409,1875
7428,47
7442,117
7506,27
7507,18
7527,39
7559,66
7584,28
7593,147
7611,16
7652,16
7654,22
7704,19
7756,21
7795,127
7804,49
7811,17
7856,63
7879,110
7988,25
8001,50
8038,256
8094,18
8115,43
8122,37
8219,71
8253,20
8254,33
8291,183
8344,138
8395,199
8398,26
8444,16
8462,19
8515,19
8516,21
8536,44
8574,68
8594,26
8638,20
8667,24
8674,32
8684,64
8685,200
8690,25
8709,29
8736,30
8747,59
8760,34
8761,24
8771,38
8783,163
8784,21
8805,33
8813,20
8818,21
8823,33
8933,34
8964,199
8965,42
9076,24
9085,97
9105,38
9152,29
9157,22
9180,21
9298,45
9318,17
9331,190
9339,18
9399,26
9511,17
9515,21
9623,29
9627,598
9767,41
9818,30
9825,143
9862,22
9872,20
9881,40
9900,159
9906,42
9947,25
9957,17
9960,198
9970,32
9996,30
9998,28
10038,36
10047,17
10065,91
10072,27
10076,63
10106,44
10124,45
10147,31
10184,43
10201,30
10216,24
10237,87
10250,22
10266,159
10286,32
10287,23
10343,20
10353,27
10362,63
10363,39
10364,25
10382,20
10394,57
10414,18
10425,25
10536,24
10585,23
10633,25
10654,30
10673,121
10719,46
10730,52
10731,39
10741,26
10756,141
10807,46
10850,42
10870,17
10943,20
10959,16
10988,19
11005,21
11034,25
11046,37
11164,19
11248,17
11280,20
11292,66
11345,25
11367,23
11373,21
11410,37
11458,97
11468,25
11513,190
11514,22
11529,22
11530,45
11598,48
11628,30
11704,17
11718,17
11727,19
11775,38
11784,44
11803,19
11810,45
11849,378
11863,58
11865,366
11890,19
11939,34
11942,30
12023,33
12025,21
12030,25
12147,27
12158,24
12234,18
12257,189
12272,26
12273,21
12310,172
12331,24
12334,830
12358,80
12396,26
12421,23
12445,19
12457,23
12458,64
12509,21
12521,163
12541,26
12552,841
12559,434
12572,17
12576,18
12658,27
12697,59
12709,26
12725,17
12757,50
12804,66
12841,35
12878,46
12884,130
12983,140
13005,34
13007,73
13015,27
13078,32
13151,20
13171,19
13179,26
13184,406
13212,22
13282,21
13287,154
13341,26
13346,98
13408,44
13484,22
13495,18
13499,173
13516,19
13526,135
13532,274
13598,54
13627,31
13688,18
13777,21
13805,18
13823,22
13835,16
13874,31
13910,95
13960,19
13984,40
13985,46
13989,34
13997,63
14000,23
14020,25
14055,53
14100,33
14170,23
14175,44
14182,44
14218,30
14260,218
14292,33
14293,43
14300,337
14339,24
14360,76
14452,17
14476,24
14532,130
14593,364
14596,20
14621,17
14638,43
14651,45
14656,18
14690,87
14737,19
14768,25
14770,140
14771,22
14811,53
14813,43
14829,27
14839,27
14863,1617
14869,23
14884,46
14900,17
14988,44
15035,84
15048,24
15065,158
15091,24
15095,24
15097,114
15100,25
15133,30
15142,67
15231,115
15338,34
15360,20
15383,32
15386,35
15415,183
15448,36
15524,109
15528,37
15550,34
15579,40
15617,37
15639,19
15658,16
15673,303
15767,19
15780,467
15800,45
15802,18
15811,56
15890,19
15904,16
15950,26
15961,27
15976,19
15979,69
16008,16
16042,25
16069,17
16075,51
16076,18
16099,16
16154,152
16182,22
16193,309
16206,17
16233,28
16237,300
16357,216
16360,40
16393,25
16411,43
16413,23
16415,2546
16422,120
16456,35
16464,45
16471,39
16535,22
16563,17
16573,84
16582,236
16633,17
16641,20
16642,28
16703,55
16717,43
16759,16
16837,139
16860,100
16963,27
16980,51
17029,17
17031,230
17049,22
17111,26
17115,28
17144,20
17160,20
17235,72
17260,28
17330,78
17334,24
17359,39
17362,60
17378,41
17381,32
17396,37
17418,36
17422,22
17446,18
17459,38
17611,18
17618,50
17648,38
17757,31
17780,192
17790,55
17840,16
17858,82
17879,17
17883,36
17920,54
17943,47
18029,20
18078,182
18148,128
18160,82
18172,68
18199,253
18214,22
18215,47
18221,22
18233,29
18237,48
18243,21
18258,39
18264,28
18289,21
18333,109
18385,96
18428,37
18433,31
18435,27
18471,43
18534,23
18538,17
18558,46
18588,67
18603,24
18610,20
18639,27
18689,28
18721,16
18810,21
18844,490
18873,315
18880,104
18896,29
18927,35
18953,135
18967,19
18998,18
18999,17
19014,118
19031,34
19058,16
19134,25
19161,20
19257,140
19345,21
19377,32
19393,18
19398,70
19422,18
19425,19
19438,111
19455,18
19465,51
19516,21
19564,19
19661,18
19675,24
19688,18
19723,29
19737,23
19739,118
19781,32
19782,43
19848,22
19877,24
19916,16
19918,21
19944,19
19952,43
19963,42
19966,30
20012,32
20029,40
20034,80
20147,24
20148,19
20181,39
20224,35
20250,106
20257,101
20272,143
20281,29
20283,54
20338,16
20381,104
20406,63
20423,25
20446,37
20497,33
20504,22
20520,130
20557,142
20568,21
20614,67
20620,96
20627,31
20648,41
20661,122
20722,18
20724,56
20733,78
20734,31
20747,38
20817,16
20842,42
20843,29
20877,74
20896,24
20928,23
20948,113
20958,70
20959,35
20979,69
21000,19
21003,32
21020,54
21035,43
21055,36
21056,41
21136,19
21286,36
21341,87
21343,17
21373,18
21389,37
21413,23
21438,28
21442,17
21458,44
21490,56
21503,38
21506,19
21507,18
21508,24
21534,28
21559,17
21573,52
21615,22
21616,23
21619,17
21642,477
21804,129
21808,155
21822,22
21893,20
21939,22
