arrival_time,job_size
26,11
49,13
69,9
94,9
128,8
162,8
188,28
216,81
251,13
278,8
308,6
338,7
365,15
401,14
420,10
450,30
470,5
498,9
528,5
550,5
580,14
604,123
625,23
652,5
681,5
705,6
739,16
765,5
789,7
822,7
845,5
883,6
910,7
943,6
971,26
1001,5
1029,13
1064,9
1094,16
1122,7
1152,6
1187,32
1214,5
1250,6
1271,5
1292,19
1316,5
1347,10
1376,5
1403,9
1433,7
1454,5
1479,5
1510,7
1535,8
1568,24
1599,8
1622,19
1647,9
1671,5
1690,47
1723,9
1746,21
1771,14
1790,8
1814,6
1843,30
1876,7
1899,24
1924,697
1950,27
1981,8
2009,5
2025,10
2053,7
2082,11
2111,8
2148,61
2182,5
2203,5
2227,9
2256,5
2288,15
2311,17
2343,5
2377,10
2404,5
2431,5
2460,15
2493,24
2524,17
2557,8
2583,88
2607,5
2637,7
2669,22
2691,5
2719,9
2743,10
2771,5
2801,5
2830,25
2847,13
2880,5
2900,5
2935,5
2966,5
2983,8
3014,13
3042,22
3067,17
3099,5
3132,5
3156,6
3178,6
3206,49
3235,9
3267,6
3290,21
3313,17
3334,7
3372,5
3407,11
3433,7
3467,26
3497,16
3519,5
3546,8
3572,5
3597,5
3625,5
3645,7
3661,6
3698,14
3722,5
3756,15
3785,61
3813,6
3847,5
3862,14
3887,8
3913,9
3959,59
3981,16
4010,31
4030,10
4059,5
4085,193
4114,5
4142,5
4183,11
4208,5
4240,15
4258,8
4281,5
4305,6
4332,10
4362,5
4389,10
4414,5
4439,6
4468,8
4492,17
4525,75
4545,7
4574,47
4596,309
4633,6
4659,81
4689,20
4714,5
4731,6
4763,5
4790,6
4818,5
4852,8
4888,8
4909,6
4933,11
4958,21
4990,14
5010,6
5036,11
5067,26
5082,193
5112,54
5149,8
5175,10
5207,7
5233,6
5261,5
5285,31
5308,9
5334,14
5364,49
5385,5
5405,7
5436,5
5458,6
5479,8
5501,6
5530,24
5552,8
5577,5
5601,5
5632,5
5662,6
5686,9
5715,67
5740,7
5761,6
5783,346
5811,14
5837,5
5863,6
5887,10
5919,5
5947,8
5979,7
6006,5
6035,12
6061,8
6091,5
6121,8
6158,40
6185,10
6211,6
6234,18
6268,5
6293,5
6319,13
6347,16
6368,10
6391,10
6425,41
6451,10
6478,56
6514,7
6542,19
6564,12
6598,6
6628,12
6654,5
6681,6
6719,5
6751,13
6789,5
6819,11
6847,16
6886,17
6915,8
6948,14
6980,5
7008,5
7047,5
7081,19
7107,18
7151,7
7178,5
7215,26
7254,57
7282,19
7316,6
7343,10
7371,8
7407,16
7434,6
7466,5
7498,39
7523,6
7548,5
7580,8
7604,23
7650,5
7680,5
7708,6
7732,6
7766,10
7786,5
7805,5
7839,15
7864,6
7893,11
7923,6
7949,11
7973,7
8002,6
8025,5
8049,13
8071,48
8089,5
8114,11
8151,14
8187,5
8215,6
8236,459
8279,10
8308,6
8331,36
8365,27
