arrival_time,job_size
4,27
9,11
46,171
52,205
111,23
122,64
150,6
154,57
173,17
201,25
247,5
259,31
262,13
316,6
320,39
354,19
355,31
368,57
369,14
443,38
455,45
470,12
483,27
533,235
587,8
604,9
650,19
702,14
709,62
717,29
740,72
743,359
756,16
829,22
867,16
871,62
877,64
893,33
935,18
981,12
1054,62
1147,50
1164,20
1195,58
1209,13
1223,29
1229,10
1239,55
1242,64
1296,6
1362,418
1371,46
1398,33
1432,62
1444,12
1449,91
1477,16
1480,32
1483,334
1492,19
1500,13
1512,52
1530,27
1544,21
1558,64
1560,269
1602,63
1614,23
1632,64
1649,38
1676,44
1711,37
1757,35
1767,5
1782,10
1784,10
1794,6
1801,59
1823,169
1828,7
1886,14
1893,16
1977,17
2019,14
2020,39
2091,18
2130,62
2132,64
2188,61
2228,73
2280,60
2292,57
2315,30
2352,11
2388,35
2396,9
2415,75
2435,23
2468,20
2469,28
2506,58
2556,48
2589,5
2593,5
2594,62
2687,9
2694,18
2716,7
2776,30
2789,26
2819,177
2885,62
2891,77
2943,6
2960,17
2976,23
3003,17
3006,144
3017,13
3027,16
3043,9
3076,42
3120,32
3163,10
3275,72
3284,21
3293,23
3350,965
3365,51
3392,93
3408,16
3445,114
3462,28
3463,39
3539,61
3585,60
3587,23
3590,12
3596,209
3602,13
3644,20
3645,7
3724,20
3733,22
3745,42
3765,9
3766,49
3801,25
3804,15
3810,10
3826,56
3884,17
3887,21
3910,19
3958,14
3965,16
4032,24
4041,58
4043,49
4052,68
4078,20
4104,115
4106,8
4146,21
4191,52
4301,58
4343,174
4378,61
4393,19
4462,257
4476,16
4497,39
4498,47
4526,279
4532,13
4554,55
4556,175
4559,62
4579,40
4609,21
4618,23
4624,86
4627,27
4676,20
4707,22
4711,63
4714,276
4722,12
4737,23
4785,16
4796,162
4842,36
4857,10
4868,20
4997,14
5003,57
5008,34
5025,61
5104,6
5203,22
5205,11
5216,13
5221,159
5233,67
5235,20
5251,13
5294,9
5297,29
5325,104
5392,10
5424,33
5438,14
5477,13
5486,56
5506,19
5507,7
5520,8
5525,22
5546,14
5547,47
5548,204
5552,20
5616,10
5626,25
5632,40
5648,58
5715,61
5725,64
5818,15
5862,41
5882,29
5908,15
5934,24
5970,26
6003,26
6013,212
6016,62
6017,12
6032,15
6108,8
6116,11
6134,8
6158,8
6231,16
6234,13
6239,26
6243,56
6268,21
6293,12
6329,21
6340,23
6388,56
6420,66
6459,21
6465,10
6484,23
6495,18
6513,42
6517,21
6525,34
6544,77
6572,64
6585,20
6652,11
6722,16
6763,5
6837,63
6845,10
6947,93
6951,41
6976,126
6982,115
7076,21
7220,60
7233,25
7240,20
7249,69
7258,21
7262,581
7270,28
7283,77
7300,33
7316,17
7327,19
7329,16
7353,301
7367,23
7425,6
7438,27
7480,14
7503,356
7539,161
7547,25
7554,36
7576,11
7581,21
