arrival_time,job_size
52,40
64,55
71,56
79,52
84,42
86,77
98,75
103,111
140,50
152,60
223,42
286,48
287,126
349,53
459,64
481,146
486,42
487,35
551,201
561,40
634,38
696,47
712,73
724,35
734,120
773,423
785,39
799,136
910,104
973,507
997,50
1020,35
1047,43
1075,44
1112,65
1154,77
1384,57
1400,307
1411,122
1422,135
1453,37
1533,54
1542,74
1619,51
1621,70
1633,56
1658,49
1694,79
1705,40
1764,49
1795,149
1817,65
1832,54
2000,43
2029,53
2030,63
2037,64
2046,245
2068,59
2119,60
2138,36
2181,57
2291,37
2300,59
2307,43
2357,61
2450,35
2451,63
2546,83
2566,41
2585,88
2593,147
2606,106
2611,56
2617,303
2676,57
2786,54
2805,51
2840,43
2841,113
2885,37
2951,114
3076,367
3125,80
3126,442
3143,33
3216,73
3217,213
3235,184
3240,147
3264,116
3274,35
3357,190
3404,290
3428,37
3458,67
3472,103
3580,61
3581,134
3617,74
3717,28
3727,25
3849,61
3852,54
3881,56
3977,43
4012,21
4037,142
4051,30
4094,50
4107,38
4140,23
4159,26
4175,34
4190,44
4192,44
4203,35
4216,37
4236,28
4262,49
4294,21
4346,28
4354,27
4491,36
4505,23
4541,137
4583,49
4629,29
4640,57
4658,127
4720,109
4734,37
4768,110
4828,116
4850,22
4857,26
4932,24
4975,51
5011,35
5024,31
5044,64
5048,27
5058,64
5074,42
5147,20
5152,35
5162,59
5226,23
5235,38
5252,24
5257,22
5266,21
5276,70
5320,42
5379,26
5421,34
5465,23
5542,22
5564,24
5568,66
5804,22
5834,32
5868,1179
5879,31
5922,60
5928,223
5944,69
5959,26
5992,87
6034,459
6067,31
6148,136
6154,156
6177,22
6289,28
6327,32
6366,23
6371,2882
6401,270
6409,147
6431,36
6476,24
6480,270
6498,103
6513,49
6636,72
6649,31
6723,27
6796,39
6893,31
6934,54
6981,71
6989,27
7005,24
7079,26
7083,25
7096,22
7114,20
7176,59
7214,138
7307,76
7347,59
7352,233
7353,36
7392,409
7431,919
7456,185
7507,50
7684,25
7776,451
7845,235
7858,29
7915,21
7923,208
7963,65
7980,320
8125,21
8143,36
8161,32
8178,24
8191,39
8206,26
8226,27
8231,79
8232,48
8242,36
8292,35
8295,102
8317,38
8322,27
8345,277
8355,47
8408,21
8543,202
8557,26
8592,26
8751,24
8814,28
8864,153
8878,218
8891,45
8910,30
9069,59
9090,22
9120,45
9138,729
9145,717
9149,123
9155,123
9246,135
9248,23
9380,114
9414,32
9430,25
9479,54
9523,32
9545,84
9565,105
9612,88
9642,24
9644,22
9687,82
9755,34
9760,29
9770,43
9804,1095
9805,271
9820,77
9858,104
9896,923
9906,33
9934,37
10042,216
10057,27
10060,38
10110,46
10131,57
10175,652
10196,21
10208,32
10244,48
10298,37
10308,28
10346,50
10425,52
10438,32
10456,26
10467,57
10468,35
10508,32
10526,97
10642,23
10648,30
10650,25
10668,37
10702,25
10719,52
10758,39
10787,27
10815,135
10833,36
10900,16
10904,46
10934,20
10938,33
10964,26
10972,130
10981,16
11014,22
11027,18
11146,18
11147,18
11162,17
11179,49
11219,79
11258,95
11262,20
11270,33
11273,32
11275,17
11276,35
11321,58
11330,45
11415,30
11445,32
11487,17
11498,97
11517,16
11586,17
11638,206
11680,170
11730,38
11741,18
11767,16
11842,19
11914,23
11949,33
11960,50
12060,21
12076,18
12085,26
12155,40
12217,20
12266,17
12282,821
12386,53
12430,51
12434,84
12460,16
12469,24
12506,229
12530,22
12579,97
12636,52
12842,39
12874,230
12880,55
12888,18
12941,21
12955,25
13035,41
13065,41
13088,24
13158,70
13162,21
13272,33
13306,54
13465,1519
13511,40
13515,50
13585,84
13615,19
13635,24
13722,55
13733,22
13829,32
13962,17
14055,26
14280,20
14285,161
14341,18
14438,40
14451,29
14473,69
14474,18
14488,35
14508,18
14559,16
14609,26
14657,35
14662,62
14688,54
14743,40
14820,252
14827,22
14835,26
14847,17
14855,68
14884,17
14894,25
14973,79
14983,531
14985,20
14987,46
14996,48
15016,25
15030,25
15095,24
15115,20
15120,34
15121,48
15132,36
15142,20
15162,150
15171,18
15173,27
15227,260
15245,19
15259,69
15307,18
15350,20
15364,29
15376,20
15377,15
15473,75
15504,15
15525,22
15644,27
15663,131
15691,17
15727,36
15870,34
15879,31
15920,60
15924,204
15942,78
16005,62
16037,15
16132,23
16133,37
16306,113
16314,27
16427,14
16479,36
16499,19
16562,22
16579,25
16696,50
16699,34
16769,28
16771,19
16788,46
16816,18
16819,21
16843,75
16853,20
16916,41
17002,73
17014,14
17021,19
17025,93
17080,52
17208,19
17243,81
17278,20
17376,14
17451,35
17456,26
17463,28
17464,29
17476,27
17536,62
17659,19
17662,68
17665,29
17679,29
17727,22
17743,47
17751,25
17945,17
17947,86
17968,74
18084,48
18120,15
18142,204
18200,17
18250,40
18269,38
18278,26
18312,33
18345,20
18402,26
18434,28
18458,43
18478,53
18502,21
18530,15
18568,28
18569,23
18579,31
18596,16
18597,28
18599,31
18605,39
18633,73
18660,57
18665,19
18732,17
18737,32
18768,20
18769,29
18806,20
18870,33
18920,15
18937,53
18977,39
19142,20
19214,14
19253,470
19306,35
19313,22
19321,62
19326,15
19328,34
19329,16
19386,38
19403,59
19405,30
19458,31
19474,16
19540,44
19590,51
19607,156
19663,22
19667,69
19694,17
19701,25
19712,14
19742,15
19747,18
19768,20
19782,18
19810,31
19860,181
19861,138
19911,73
19924,83
19929,93
19949,25
20047,452
20073,14
20127,79
20181,17
20193,16
20245,127
20284,37
20361,20
20433,101
20476,19
20478,39
20586,43
20679,34
20686,38
20772,37
20864,37
20892,38
20954,134
21011,22
21025,23
21029,16
21054,43
21112,18
21114,16
21177,232
21221,15
21245,149
21274,27
21292,31
21309,17
21317,23
21366,22
21383,58
21407,15
21413,16
21499,27
21564,263
21613,20
21618,14
21651,97
21729,46
21761,381
21817,461
21829,19
21867,16
21881,18
21884,3474
21938,34
21963,76
21976,15
22016,128
22021,15
22065,16
22069,23
22104,14
22122,43
22125,234
22158,20
22194,20
22195,86
22267,29
22268,35
22272,14
22326,43
22352,24
22430,21
22437,37
22487,22
22529,52
22552,15
22559,14
22573,41
22593,15
22605,26
22622,43
22631,27
22648,29
22656,25
22670,16
22707,14
22709,32
22719,16
22752,14
22771,24
22784,38
22785,16
22795,79
22824,76
22851,15
22878,26
22919,15
22936,123
22953,136
23042,111
23049,29
23136,15
23140,279
23225,18
23256,15
23257,26
23280,17
23347,16
23350,35
23376,20
23380,21
23410,14
23427,14
23479,110
23548,123
23567,18
23668,54
23726,34
23750,29
23752,38
23828,28
23852,33
23916,120
23945,15
23993,20
24034,169
24056,24
24098,15
24131,18
24216,35
24234,25
24237,27
24254,32
24259,22
24318,24
24369,14
24386,21
24427,14
24446,25
24546,51
24568,16
24587,19
24608,316
24644,39
24705,16
24715,15
24747,26
24770,25
24792,18
24799,85
24814,17
24991,53
25024,14
25050,54
25063,57
25083,16
25087,132
25129,16
25164,46
25244,25
25285,20
25292,111
25321,68
25362,20
25375,14
25435,15
25465,27
25496,120
25543,27
25563,19
25572,32
25575,127
25645,23
25660,14
25753,18
25757,18
25808,24
25809,14
25842,61
25856,17
25965,19
25966,15
