arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
40,500.000000,200,57875975.276010,57875975.276010,57875975.276010,57875975.276010,57875975.276010,57875975.276010,57875975.276010,57875975.276010
40,2000.000000,800,241350392.343555,241350392.343555,241350392.343555,241350392.343555,241350392.343555,241350392.343555,241350392.343555,241350392.343555
40,100.000000,50,8329854.748492,8329854.748492,8329854.748492,8329854.748492,8329854.748492,8329854.748492,8329854.748492,8329854.748492
40,8.500000,262144,10280164.731186,10323004.576773,10323004.576773,10323004.576773,10323004.576773,10323004.576773,10323004.576773,10323004.576773
40,9.800000,32768,17029213.278509,17034852.727514,17029213.278509,17029213.278509,17029213.278509,17029213.278509,17029213.278509,17029213.278509
40,12.400000,4096,30398255.901945,30249311.430975,30222038.614946,30222038.614946,30222038.614946,30222038.614946,30222038.614946,30222038.614946
40,18.900000,512,65635461.465740,65479560.483798,65498794.271115,65498794.271115,65498794.271115,65498794.271115,65498794.271115,65498794.271115
40,60.000000,24,94011283.747331,94011360.430685,94011360.430685,94011360.430685,94011283.747331,93964380.675316,93875700.300250,94011360.430685
40,60.000000,18,94543384.816830,94543384.816830,94543384.816830,94543384.816830,94543384.816830,94543384.816830,94543384.816830,94543384.816830
40,60.000000,12,93711192.962094,93711192.962094,93711192.962094,93711192.962094,93711192.962094,93711192.962094,93711192.962094,93711192.962094
40,56.300000,64,95259464.124318,95259464.124318,95259464.124318,95259464.124318,95259464.124318,95259464.124318,95259464.124318,95259464.124318
