arrival_time,job_size
13,10
96,64
129,141
145,187
152,136
256,157
258,26
277,82
293,87
294,10
316,143
397,73
406,112
472,112
473,93
489,125
524,131
541,109
560,97
574,62
610,128
650,139
722,111
738,179
838,94
872,56
877,43
911,99
924,90
949,79
1019,128
1029,15
1091,145
1143,149
1191,143
1248,84
1274,107
1332,123
1435,76
1467,124
1473,51
1521,95
1641,136
1643,128
1671,170
1722,63
1734,104
1748,125
1775,176
1778,147
1790,74
1815,43
1816,28
1821,43
1862,71
1927,129
1954,156
1969,134
1996,67
2034,80
2064,117
2071,58
2075,89
2089,105
2117,100
2134,87
2138,74
2209,101
2237,64
2247,29
2270,179
2369,62
2450,82
2466,154
2470,48
2587,91
2621,10
2632,71
2671,82
2672,74
2716,122
2724,71
2730,46
2739,10
2758,72
2761,29
2771,64
2815,28
2819,144
2822,167
2895,127
2962,17
2968,186
2991,128
2993,84
3015,145
3096,94
3100,41
3121,74
3129,33
3160,148
3239,99
3271,88
3281,73
3282,115
3304,124
3384,10
3391,79
3395,61
3427,34
3431,133
3434,89
3442,69
3458,156
3468,200
3541,106
3553,96
3564,60
3573,164
3576,172
3636,133
3651,189
3667,96
3684,76
3693,100
3701,105
3754,81
3808,90
3822,85
3828,109
3872,74
3887,72
3920,89
3925,62
3949,10
3950,78
3980,131
4005,84
4053,95
4076,53
4127,43
4166,156
4198,133
4207,33
4239,180
4278,178
4338,81
4473,24
4498,16
4502,101
4527,45
4535,25
4554,70
4622,179
4632,119
4645,82
4673,66
4694,171
4754,138
4768,162
4942,49
5027,124
5029,111
5050,98
5079,70
5135,76
5262,115
5273,91
5288,107
5300,35
5352,90
5396,71
5459,130
5465,84
5603,10
5606,74
5647,154
5741,125
5829,156
5885,119
5891,132
5898,106
5904,41
5945,111
5954,153
6002,62
6123,63
6148,141
6156,62
6205,116
6255,111
6272,127
6273,93
6310,115
6324,123
6382,139
6407,133
6441,32
6460,42
6478,154
6480,144
6492,152
6608,136
6654,143
6696,61
6766,73
6786,124
6802,112
6808,73
6827,78
6870,124
6875,192
6903,70
6949,127
6957,99
6977,94
7009,44
7043,62
7044,98
7046,143
7083,149
7094,53
7106,98
7205,82
7317,117
7390,48
7393,29
7432,99
7445,30
7496,54
7499,150
7506,37
7597,105
7610,52
7631,77
7636,66
7683,135
7700,167
7701,104
7762,141
7910,88
8064,157
8186,70
8270,134
8282,57
8415,75
8416,99
8424,137
8431,118
8434,51
8451,60
8461,74
8462,37
8607,53
8612,17
8634,44
8649,61
8667,128
8689,96
8720,75
8737,82
8893,21
8955,67
9009,159
9023,48
9048,108
9063,108
9071,109
9078,108
9085,60
9117,207
9259,100
9262,95
9298,169
9322,89
9331,94
9365,59
9382,118
9420,170
9477,78
9480,109
9498,50
9510,223
9523,111
9528,110
9530,149
9537,40
9694,56
9853,69
9864,115
9871,87
9888,68
9904,83
9937,167
9968,174
9989,122
10006,149
10049,80
10063,134
10081,69
10159,82
10165,80
10203,76
10215,64
10217,80
10218,29
10273,128
10289,217
10310,52
10335,63
10397,58
10404,21
10414,102
10432,145
10454,174
10465,50
10486,56
10499,190
10500,90
10561,10
10586,47
10590,190
10630,134
10643,103
10694,51
10728,37
10739,233
10741,127
10809,87
10831,81
10842,136
10849,39
10868,117
10872,99
10905,154
10912,136
10927,201
10929,171
10941,127
11018,128
11060,133
11103,151
11153,104
11193,97
11266,159
11279,71
11386,192
11511,161
11653,10
11723,15
11727,48
11759,56
11848,69
11850,66
11862,147
11865,135
11899,93
11906,71
11916,132
11949,14
11968,115
11985,41
11987,35
12022,51
12096,41
12130,102
12174,155
12177,50
12188,105
12200,149
12216,158
12301,68
12319,144
12340,10
12390,97
12510,54
12545,74
12624,123
12790,51
12850,56
12896,155
12936,183
12956,25
12965,231
13019,25
13064,136
13085,97
13120,10
13136,110
13141,211
13211,84
13217,10
13223,53
13347,47
13462,119
13471,44
13472,73
13473,173
13521,141
13548,80
13555,38
13565,44
13603,166
13617,86
13646,56
13668,55
13708,151
13764,134
13769,87
13781,43
13787,69
13804,124
13843,226
13894,169
13901,120
13908,56
13915,98
13961,145
13969,55
14006,38
14026,130
14033,123
14049,10
14057,188
14069,69
14103,68
14163,66
14175,103
14186,114
14201,24
14208,138
14243,83
14261,136
14268,57
14280,80
14322,99
14323,70
14369,51
14407,195
14410,132
14422,110
14464,63
14516,169
14534,138
14545,152
14627,10
14671,53
14696,110
14700,168
14722,84
14726,44
14751,45
14851,167
14872,136
14920,62
14923,37
14932,136
14961,134
14984,86
14999,172
15005,87
15010,99
15023,25
15098,123
15105,101
15154,110
15164,135
15173,94
15190,148
15217,98
15265,155
15289,63
15353,177
15402,104
15422,63
15428,53
15432,106
15459,47
15467,189
15483,177
15494,165
15530,148
15615,141
15642,23
15773,110
15802,22
15806,85
15835,41
15865,85
15878,162
15896,140
15908,10
15915,126
15972,90
16013,156
16025,70
16043,146
16093,59
16104,155
16114,18
16136,116
16151,68
16198,10
16237,174
16256,97
16261,116
16268,87
16309,127
16315,115
16328,119
16370,110
16372,130
16381,156
16383,175
16428,179
16441,104
16492,85
16542,81
16575,82
16593,95
16604,127
16646,105
16660,105
16667,246
16682,138
16689,236
16731,183
16828,182
16850,88
16932,136
16974,135
17006,120
17048,106
17062,94
17063,83
17136,143
17191,150
17195,149
17198,116
17246,77
17284,51
17437,110
17467,124
17520,90
17529,69
17563,125
17605,133
17658,141
17709,145
17734,47
17786,31
17794,79
17831,138
17861,107
17865,53
17881,47
17885,113
17894,99
18040,135
18179,156
18192,92
18220,157
18326,172
18328,116
18385,98
18391,147
18404,180
18411,84
18445,77
18489,94
18510,131
18528,23
18530,109
18533,147
18576,90
18586,91
18620,57
18661,134
18677,79
18734,82
18755,67
18796,170
18848,170
18852,155
18883,69
18910,122
18913,119
18942,65
18969,227
18973,40
19028,103
19140,71
19177,59
19187,139
19192,49
19253,36
19281,133
19306,103
19424,27
19471,68
19475,86
19524,113
19526,21
19608,112
19646,201
19656,99
19689,194
19694,110
19707,135
19711,108
19719,80
19742,245
19762,10
19777,119
19816,10
19825,64
19837,108
19853,74
19868,46
19890,67
19909,111
19946,35
19960,101
19985,55
19991,152
20121,158
20146,10
20156,169
20262,137
20334,131
20341,10
20365,147
20390,156
20409,75
20430,80
20473,115
20512,18
20529,125
20600,26
20623,54
20691,110
20727,89
20764,148
20767,38
20782,73
20822,61
20825,47
20881,174
20895,39
20903,39
20916,189
20937,36
20953,80
20983,55
21011,152
21033,128
21041,117
21087,164
21126,10
21127,226
21128,77
21175,118
21193,157
21250,59
21263,87
21297,159
21356,119
21367,63
21389,138
21424,119
21540,135
21546,28
21602,95
21622,218
21703,173
21751,49
21761,52
21810,10
21811,179
21815,90
21864,107
21913,79
21963,60
21985,122
22077,135
22141,95
22193,10
22212,110
22234,136
22239,14
22389,74
22396,133
22414,122
22437,123
22471,59
22504,93
22573,135
22639,29
22656,109
22688,81
22757,23
22771,59
22784,102
22788,155
22807,10
22810,100
22817,41
22859,71
22865,48
22897,145
22968,67
22970,104
22994,83
23002,95
23056,174
23094,146
23119,10
23195,54
23201,244
23214,55
23237,55
23246,140
23264,103
23283,164
23346,38
23358,70
23379,135
23457,70
23512,94
23544,33
23571,148
23572,28
23579,73
23586,86
23596,48
23602,135
23616,138
23633,150
23635,182
23657,82
23667,102
23668,196
23714,122
23721,179
23739,115
23763,132
23785,69
23797,96
23812,109
23813,117
23881,145
23945,80
23956,92
24017,181
24066,142
24085,116
24119,115
24180,44
24241,193
24242,64
24249,67
24277,130
24300,141
24324,178
24334,49
24335,165
24338,121
24355,219
24356,87
24463,111
24514,70
24526,106
24577,124
24584,125
24610,18
24621,95
24640,10
24645,161
24721,74
24823,54
24867,157
24883,152
24899,102
24911,101
24957,69
24959,115
25013,89
25118,148
25132,95
25133,105
25167,178
25175,83
25178,109
25182,105
25343,34
25361,162
25456,110
25503,118
25521,76
25586,10
25645,68
25660,90
25669,10
25697,69
25799,49
25808,110
25843,86
25869,81
25882,121
25884,84
25906,26
25914,225
25928,49
25997,77
26009,86
26010,47
26040,32
26047,70
26065,56
26071,143
26084,218
26118,19
26131,40
26137,48
26184,95
26208,102
26255,152
26256,54
26278,106
26326,107
26343,71
26363,50
26365,176
26388,92
26417,116
26420,134
26510,62
26532,209
26546,85
26593,34
26602,123
26612,17
26649,160
26693,45
26709,176
26720,89
26728,140
26773,107
26873,104
26886,54
26913,174
26933,102
27060,107
27061,92
27082,108
27115,67
27135,79
27166,88
27167,10
27185,143
27237,17
27240,83
27275,94
27277,77
27290,193
27305,83
27308,138
27324,179
27345,101
27376,106
27379,115
27395,69
27406,117
27479,211
27485,183
27501,138
27514,12
27565,55
27592,86
27598,97
27650,54
27653,122
27689,141
27690,10
27699,178
27717,10
27749,71
27823,84
27858,159
27859,23
27894,112
27928,106
27937,125
27971,92
27993,143
28027,72
28032,35
28087,141
28088,97
28134,243
28139,90
28243,78
28300,46
28310,100
28370,137
28446,34
28460,76
28485,142
28501,53
28508,165
28523,79
28531,169
28587,50
28645,159
28742,96
28744,109
28771,184
28774,119
28923,49
28939,68
28945,43
28946,72
28966,159
28976,131
29001,47
29037,198
29059,106
29062,82
29070,169
29094,104
29096,10
29101,171
29102,44
29143,72
29148,167
29201,10
29224,196
29273,35
29281,20
29301,91
29302,115
29308,120
29336,110
29410,70
29443,99
29531,158
29532,128
29574,41
29586,127
29597,32
29617,141
29634,115
29663,100
29711,75
29787,38
29815,65
29819,10
29822,98
29841,140
29871,101
29891,126
29893,158
29907,88
29928,151
29949,153
30012,122
30066,55
30120,66
30122,99
30133,99
30238,219
30243,178
30244,216
30259,90
30397,79
30399,118
30412,124
30480,28
30492,48
30612,104
30629,38
30632,76
30636,96
30690,61
30695,142
