arrival_time,job_size
14,124
16,28
17,98
48,155
72,21
78,109
80,30
90,71
138,70
168,49
202,21
306,71
317,31
354,29
362,20
363,179
413,28
417,65
447,35
477,28
480,38
490,30
495,25
595,21
624,16
628,17
706,34
720,13
725,22
741,14
754,14
765,17
824,17
910,33
1105,52
1106,13
1116,60
1159,13
1182,12
1255,80
1315,15
1405,16
1416,18
1433,26
1453,10
1473,12
1479,14
1501,37
1621,24
1652,13
1667,24
1702,181
1726,1856
1756,12
1776,12
1808,11
1823,17
1849,11
1867,20
1892,37
1962,10
1969,178
1993,20
1997,28
2005,19
2019,56
2025,33
2047,13
2066,10
2085,411
2086,15
2116,111
2126,10
2195,106
2221,52
2255,47
2282,12
2289,19
2293,47
2327,20
2334,17
2372,15
2379,350
2474,17
2490,15
2493,30
2512,14
2550,12
2560,26
2585,23
2636,170
2708,12
2716,22
2842,17
2887,14
2963,39
2972,16
2978,11
2997,10
3020,9
3021,20
3028,12
3040,18
3110,19
3128,12
3160,13
3161,17
3333,13
3359,10
3459,14
3513,14
3559,27
3651,9
3675,26
3696,73
3714,54
3716,52
3721,16
3760,45
3799,22
3855,42
3861,27
3948,20
3959,18
3962,22
3975,17
3993,11
4037,25
4041,36
4054,89
4059,21
4137,13
4178,26
4184,12
4206,19
4265,12
4284,63
4357,155
4419,27
4423,25
4484,11
4489,16
4490,11
4532,10
4539,14
4551,17
4679,118
4685,12
4702,19
4830,549
4844,44
4898,12
4969,21
4983,17
4986,17
5026,309
5032,18
5040,51
5044,11
5047,11
5111,79
5121,11
5167,15
5173,12
5204,13
5228,46
5251,11
5265,10
5283,19
5300,28
5342,35
5419,11
5543,44
5598,36
5611,49
5640,25
5703,22
5711,54
5752,16
5801,13
5844,20
5890,24
6007,18
6009,23
6019,18
6054,20
6066,46
6083,228
6131,141
6158,56
6183,20
6208,28
6260,38
6261,32
6321,67
6350,39
6402,54
6403,25
6421,21
6437,33
6440,22
6441,51
6459,39
6463,20
6501,20
6504,47
6553,88
6598,20
6640,63
6657,59
6666,62
6700,60
6712,58
6739,63
6745,63
6807,61
6816,61
6889,57
6933,64
6936,58
6941,63
6953,63
6963,57
7006,64
7047,64
7121,59
7131,58
7210,58
7261,57
7304,58
7331,58
7342,61
7356,62
7358,62
7376,63
7425,63
7433,59
7437,59
7448,61
7462,62
7518,61
7570,58
7571,60
7618,64
7626,62
7659,61
7665,32
7675,61
7726,25
7733,46
7800,128
7832,21
7835,47
7870,35
7885,36
7888,28
7961,52
7997,21
8029,49
8119,39
8169,37
8173,26
8175,59
8195,57
8223,64
8247,57
8275,64
8301,59
8305,57
8309,61
8350,57
8401,61
8420,58
8461,60
8488,62
8505,58
8521,62
8676,63
8710,61
8721,64
8740,63
8753,58
8778,61
8789,63
8812,59
8815,63
8830,61
8846,58
8962,58
9044,62
9077,62
9078,60
9129,64
9149,62
9169,63
9171,58
9191,61
9193,58
9202,58
9211,58
9215,64
9216,60
9231,64
9303,58
9324,60
9329,62
9413,57
9425,63
9516,60
9536,63
9578,62
9654,58
9664,59
9741,60
9755,59
9768,64
9776,64
9792,62
9814,63
9866,63
9869,64
9883,61
9915,62
9918,57
9921,58
9929,62
9947,64
9951,60
9975,58
9983,60
9986,61
9990,58
10013,57
10022,62
10035,58
10036,62
10075,60
10114,57
10130,62
10176,64
10225,60
10240,59
10278,64
10284,57
10294,61
10311,64
10328,64
10348,59
10389,57
10391,61
10396,60
10421,60
10424,59
10426,64
10475,64
10476,62
10502,60
10510,59
10511,63
10514,60
10517,59
10526,63
10563,57
10588,60
10590,63
10658,59
10727,59
10744,63
10811,60
10906,63
10912,63
10924,62
10977,62
11057,63
11081,62
11085,59
11096,63
11101,60
11146,59
11176,63
11251,62
11268,57
11307,64
11443,58
11503,58
11505,61
11517,64
11531,61
11565,60
11632,59
11633,61
11634,63
11679,59
11718,57
11772,64
11796,61
11804,63
11833,58
11877,60
11906,58
11924,63
11954,57
11975,60
12104,58
12136,64
12151,58
12184,64
12216,59
12245,63
12249,58
12267,63
12274,61
12317,58
12357,61
12365,58
12396,60
12430,61
12437,57
12469,62
12499,63
12500,30
12529,143
12533,26
12604,35
12638,135
12724,61
12763,67
12764,81
12795,23
12831,30
12914,174
12934,20
12988,305
13012,96
13014,45
13040,259
13052,23
13061,45
13062,28
13108,29
13128,31
13130,21
13138,24
13142,37
13201,71
