frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
65536,140512.190877,140512.190877,140512.190877,140512.190877,140512.190877,140512.190877,8799.000000,8799.000000,8799.000000,8799.000000,8799.000000,8799.000000
8,441241.405208,441241.405208,441241.405208,441241.405208,441241.405208,441241.405208,10604.000000,10604.000000,10604.000000,10604.000000,10604.000000,10604.000000
2,379802.149656,379802.149656,379802.149656,379802.149656,379802.149656,379802.149656,7933.000000,7933.000000,7933.000000,7933.000000,7933.000000,7933.000000
16384,1413673.032798,1413782.883279,1413673.032798,1413673.032798,1413673.032798,1413673.032798,30735.000000,30735.000000,30735.000000,30735.000000,30735.000000,30735.000000
16,811907.952376,811907.952376,811907.952376,811907.952376,811907.952376,811907.952376,14783.000000,14783.000000,14783.000000,14783.000000,14783.000000,14783.000000
64,1023602.792925,1023602.792925,1023602.792925,1023602.792925,1023602.792925,1023602.792925,16283.000000,16283.000000,16283.000000,16283.000000,16283.000000,16283.000000
4,601081.950948,601503.735701,601081.950948,601081.950948,601081.950948,601081.950948,13057.000000,13057.000000,13057.000000,13057.000000,13057.000000,13057.000000
4096,719800.390117,719800.390117,719800.390117,719800.390117,719800.390117,719800.390117,12322.000000,12322.000000,12322.000000,12322.000000,12322.000000,12322.000000
128,697120.378213,697120.378213,697120.378213,697120.378213,697120.378213,697120.378213,11148.000000,11148.000000,11148.000000,11148.000000,11148.000000,11148.000000
32,1309785.848240,1309785.848240,1309785.848240,1309785.848240,1309785.848240,1309785.848240,21492.000000,21492.000000,21492.000000,21492.000000,21492.000000,21492.000000
1024,1306181.212154,1306181.212154,1306181.212154,1306181.212154,1306181.212154,1306181.212154,21050.000000,21050.000000,21050.000000,21050.000000,21050.000000,21050.000000
512,1486865.593718,1486865.593718,1486865.593718,1486865.593718,1486865.593718,1486865.593718,25187.000000,25187.000000,25187.000000,25187.000000,25187.000000,25187.000000
8192,1222724.759919,1222724.759919,1222724.759919,1222724.759919,1222724.759919,1222724.759919,20276.000000,20276.000000,20276.000000,20276.000000,20276.000000,20276.000000
2048,1081963.227597,1078650.957800,1078650.957800,1078650.957800,1081963.227597,1081963.227597,19594.000000,19594.000000,19594.000000,19594.000000,19594.000000,19594.000000
32768,1964990.668921,1964990.668921,1964990.668921,1964990.668921,1964990.668921,1964990.668921,41622.000000,41622.000000,41622.000000,41622.000000,41622.000000,41622.000000
256,1325961.586543,1325961.586543,1325961.586543,1325961.586543,1325961.586543,1325961.586543,23422.000000,23422.000000,23422.000000,23422.000000,23422.000000,23422.000000
