arrival_time,job_size
22,43
79,37
92,17
126,33
183,746
286,98
304,39
326,48
330,10
373,8
410,7
418,17
445,38
456,21
507,37
520,80
581,79
583,97
590,60
672,39
681,77
682,80
684,70
685,39
688,88
699,72
700,87
727,97
766,39
960,130
974,10
1041,16
1067,74
1083,49
1109,59
1121,57
1128,27
1136,30
1143,19
1242,23
1245,17
1283,23
1368,41
1387,29
1395,24
1406,20
1427,32
1494,17
1548,188
1564,19
1626,38
1635,53
1657,31
1747,67
1753,58
1763,58
1765,62
1769,41
1775,53
1782,68
1792,86
1799,93
1837,92
1871,92
1962,11
1982,84
2005,42
2038,24
2059,59
2073,57
2164,128
2183,63
2184,59
2190,64
2202,64
2227,7
2292,12
2341,41
2356,61
2403,62
2430,21
2444,25
2471,34
2512,21
2538,22
2573,16
2632,49
2716,60
2731,64
2738,61
2780,59
2787,38
2832,31
2854,29
2866,45
2867,18
2878,22
2884,31
2885,35
2892,23
2914,23
2921,19
2945,13
2980,6
2984,74
2986,36
3020,67
3053,9
3062,26
3063,37
3159,124
3182,5
3186,23
3223,11
3230,76
3239,79
3240,58
3249,88
3255,71
3257,35
3258,123
3270,121
3290,317
3328,86
3397,82
3402,629
3445,17
3466,7
3484,10
3488,85
3493,80
3512,79
3611,97
3622,64
3647,62
3667,34
3707,15
3743,113
3785,123
3795,31
3802,9
3941,7
3957,6
3983,7
3987,11
4044,17
4049,13
4125,12
4130,13
4141,11
4173,7
4290,57
4309,54
4416,12
4522,11
4530,93
4538,114
4539,73
4554,88
4595,15
4650,16
4672,315
4676,63
4712,22
4719,36
4729,17
4735,17
4744,220
4776,17
4839,23
4870,20
5129,11
5211,71
5215,49
5228,23
5239,32
5284,26
5288,59
5356,64
5420,62
5424,104
5435,116
5436,98
5439,124
5463,76
5473,11
5502,16
5546,86
5579,104
5634,6
5643,30
5680,88
5740,99
5776,58
5799,15
5853,16
5854,76
5888,71
5923,67
6016,16
6020,141
6046,43
6047,36
6096,33
6099,87
6152,102
6169,38
6207,39
6223,28
6224,17
6264,17
6265,191
6273,11
6278,10
6363,22
6377,35
6397,27
6429,38
6430,154
6440,46
6444,26
6452,175
6464,35
6494,18
6513,26
6539,22
6540,14
6601,16
6663,25
6677,26
6701,31
6709,43
6751,33
6777,57
6781,69
6786,53
6889,15
6918,36
6994,24
7021,48
7036,83
7074,30
7100,90
7108,48
7161,66
7162,33
7180,28
7187,28
7217,34
7218,98
7219,76
7278,122
7310,67
7408,33
7434,53
7437,25
7530,21
7531,23
7613,30
7635,47
7676,111
7877,23
7973,61
7989,59
8000,57
8009,60
8015,57
8047,65
8058,19
8059,22
8064,28
8127,27
8177,26
8178,13
8209,8
8231,34
8270,25
8341,93
8375,18
8396,71
8397,49
8453,67
8491,19
8528,5
8545,133
8569,51
8578,16
8614,51
8690,21
8714,105
8760,72
8772,96
8773,80
8774,72
8780,85
8831,82
8891,10
8945,58
9010,16
9018,48
9027,26
9042,115
9065,13
9156,17
9166,82
9182,25
9188,87
9319,37
9450,33
9468,26
9470,299
9511,144
9514,66
9531,67
9549,68
9601,51
9620,20
9647,22
9649,27
9661,39
9683,26
9685,7
9753,8
9789,9
9837,56
9859,27
9991,35
10052,50
10094,6
10097,15
10105,9
10192,12
10201,68
10202,86
10307,59
10314,15
10367,21
10385,52
10428,18
10429,65
10483,31
10494,28
10515,33
10520,57
10529,59
10564,62
10592,65
10618,48
10644,39
10729,57
10750,22
10753,19
10788,31
10789,5
10816,25
10818,7
10835,14
10859,24
11026,10
11083,28
11133,24
11161,38
11197,32
11213,429
11232,53
11251,38
11286,5
11289,20
11307,22
11318,26
11389,91
11423,376
11426,60
11446,13
11468,50
11475,74
11504,70
11509,58
11515,64
11542,25
11604,55
11624,274
11635,45
11693,83
11756,9
11765,100
11787,108
11871,142
11881,17
11887,19
11921,16
11936,72
12062,68
12123,62
12145,14
12151,191
12171,23
12249,18
12286,107
12329,18
12383,65
12434,38
12467,18
12471,22
12528,21
12529,30
12572,28
12611,6
12619,86
12623,15
12637,317
12687,28
12708,37
12717,39
12756,44
12799,34
12804,18
12807,19
12822,22
12861,17
12930,71
12954,36
12974,493
13124,42
13180,6
13197,96
13210,100
13253,76
13277,334
13297,14
13333,26
13336,8
13346,6
13356,5
13368,6
13403,51
13464,7
13513,13
13529,14
13589,14
13602,24
13660,22
13668,160
13689,15
13722,19
13736,93
13744,96
13769,81
13779,19
13790,14
13838,22
13874,120
13898,6
13908,7
13948,80
13953,24
13970,16
13995,46
14001,21
14026,37
14069,277
14116,16
14244,21
14303,16
14318,29
14362,32
14367,27
14368,31
14371,36
14435,34
14441,49
14473,36
14504,40
14561,79
14574,18
14601,53
14602,20
14615,215
14640,16
14672,27
14718,25
14862,38
14912,29
14926,62
14931,62
14950,62
14964,8
14981,11
15023,8
15047,99
15110,88
15147,6
15170,22
15177,36
15281,51
15289,111
15326,54
15470,62
15510,14
15589,31
15635,84
15662,27
15757,10
15771,75
15773,60
15776,81
15792,65
15833,55
15851,167
15904,121
15909,291
16001,53
16005,63
16010,62
16013,50
16020,47
16080,46
16088,60
16133,64
16196,117
16208,139
16213,10
16235,22
16243,6
16250,19
16286,9
16294,46
16315,60
16442,57
16566,16
16687,76
16754,44
16765,22
16799,8
16822,24
16891,32
17020,78
17036,35
17048,30
17055,34
17228,54
17272,25
17283,9
17307,7
17361,14
17369,18
17376,20
17417,45
17462,174
17470,11
17504,13
17507,33
17518,87
17646,83
17653,15
17681,169
17700,31
17738,21
17749,39
17817,65
17823,45
17862,74
17941,30
17944,28
17957,25
17995,32
17998,89
18035,80
18063,48
18069,75
18112,8
18116,18
18118,7
18156,6
18169,24
18172,70
18195,32
18231,69
18239,14
18240,19
18322,77
18339,40
18351,1
18359,92
18390,19
18465,30
18504,26
18537,10
18540,62
18558,59
18560,60
18571,63
18618,9
18633,101
18670,93
18691,24
18787,24
18792,18
18793,18
18844,11
18896,53
18919,21
18936,21
18976,61
18987,40
19004,46
19029,46
19089,63
19122,31
19229,11
19246,26
19260,24
19280,18
19369,73
19456,77
19458,21
19470,15
19490,10
19495,476
19526,37
19557,8
19570,14
19618,29
19659,1671
19660,61
19726,62
19737,15
19758,10
19763,41
19775,91
19790,31
19795,14
19827,5
19837,39
19918,48
19946,35
20021,71
20150,23
20155,47
20173,18
20174,24
20214,33
20220,12
20261,39
20269,13
20302,18
20311,9
20313,26
20330,21
20331,15
20332,27
20423,20
20433,63
20440,62
20480,49
20483,28
20549,28
