arrival_time,job_size
34,9
42,49
44,7
51,6
76,5
77,8
120,97
186,62
192,19
209,7
210,5
226,27
235,6
279,64
280,1152
282,186
381,7
393,6
439,34
487,28
537,22
545,8
563,18
631,7
729,35
730,6
758,32
775,130
807,16
856,48
1015,16
1034,11
1043,116
1063,15
1070,31
1102,5
1125,36
1138,9
1163,10
1173,9
1176,8
1179,20
1190,13
1191,15
1198,24
1227,9
1294,14
1305,34
1338,45
1389,11
1422,24
1429,14
1433,39
1438,69
1471,11
1483,24
1484,23
1551,9
1568,7
1738,17
1764,32
1765,9
1780,14
1935,63
1947,25
1977,13
2024,6
2026,62
2041,10
2061,11
2154,12
2169,12
2228,40
2229,34
2310,40
2351,21
2387,15
2411,7
2413,34
2458,11
2478,18
2515,69
2542,26
2596,5
2628,25
2645,49
2651,10
2751,22
2752,5
2760,622
2797,12
2809,14
2855,12
2866,5
2885,20
2892,9
2905,14
2926,6
3063,12
3076,16
3081,2309
3087,41
3116,12
3137,10
3162,11
3172,10
3173,7
3197,5
3198,44
3233,15
3259,11
3277,21
3285,5
3308,5
3335,20
3338,6
3365,8
3372,14
3390,6
3424,10
3434,57
3506,23
3534,19
3556,41
3582,22
3592,57
3671,13
3735,84
3746,32
3747,27
3840,13
3856,23
3958,11
3977,7
3987,15
4012,26
4021,21
4025,7
4058,30
4067,15
4097,15
4183,33
4190,17
4192,55
4286,16
4353,27
4376,16
4378,15
4380,27
4494,23
4545,13
4559,17
4571,6
4615,14
4637,52
4653,138
4667,6
4668,9
4688,69
4689,26
4716,14
4721,24
4752,14
4789,48
4832,8
4867,14
5005,61
5051,10
5058,15
5093,7
5141,20
5165,14
5177,11
5197,6
5209,16
5229,82
5273,14
5304,5
5319,41
5345,5
5390,12
5429,5
5481,23
5498,761
5520,11
5594,6
5602,10
5715,9
5807,35
5816,26
5875,23
5876,124
5949,5
5960,257
5997,14
6001,121
6005,19
6018,77
6023,25
6025,14
6142,36
6153,16
6196,7
6212,5
6301,14
6331,6
6376,18
6385,33
6406,10
6409,13
6457,10
6458,13
6467,5
6512,22
6539,117
6560,5
6591,17
6645,14
6667,5
6677,18
6686,6
6736,14
6877,104
6897,39
6948,8
7027,7
7041,5
7062,40
7067,9
7084,6
7120,20
7147,29
7178,12
7187,16
7192,6
7194,16
7221,24
7232,6
7423,10
7430,22
7445,39
7490,5
7558,10
7576,5
7597,13
7618,19
7639,16
7691,7
7712,9
7728,14
7786,21
7830,6
7837,7
7872,96
7933,48
7935,13
7945,26
7949,25
7972,10
8029,18
8068,6
8129,13
8147,43
8166,9
8193,13
8234,10
8238,27
8244,21
8291,11
8323,12
8325,291
8332,14
8355,153
8420,9
8438,8
8496,6
8519,15
8527,9
8534,7
8568,6
8571,10
8594,42
8682,30
8712,202
8759,13
8764,9
8801,9
8902,31
8903,8
8911,168
8912,12
8920,90
8926,25
8934,150
9010,11
9030,11
9074,7
9125,5
9148,59
9192,16
9247,19
9250,25
9303,20
9320,8
9327,14
9364,8
9365,37
9369,40
9380,18
9428,6
9436,6
9483,6
9524,6
9539,19
9628,5
9656,28
9658,13
9671,433
9706,5
9740,7
9822,12
9825,5
9847,35
9894,30
9907,15
9922,6
9970,14
9989,8
10011,5
10077,8
10082,8
10096,6
10125,27
10134,30
10147,5
10165,15
10195,13
10200,8
10201,5
