arrival_time,job_size
4,22
35,44
76,29
93,35
113,15
234,17
235,16
253,17
332,31
338,17
374,39
378,167
388,17
414,19
422,15
454,21
464,30
506,29
540,16
548,43
560,53
628,30
635,21
682,14
741,17
750,15
825,43
894,16
929,28
937,30
960,41
963,21
980,14
983,15
1041,37
1069,25
1085,159
1093,31
1095,22
1149,32
1166,27
1237,76
1318,40
1345,22
1358,15
1414,33
1434,39
1449,34
1496,26
1511,21
1524,26
1531,58
1537,18
1559,21
1579,38
1630,16
1662,64
1695,14
1754,46
1758,15
1764,65
1772,160
1776,74
1786,51
1819,28
1830,66
1906,15
1946,18
1966,41
1983,14
2109,18
2137,21
2139,56
2140,18
2177,15
2215,32
2258,216
2289,14
2328,19
2337,16
2391,43
2422,15
2436,19
2447,49
2520,45
2553,16
2559,16
2584,21
2603,32
2604,17
2633,86
2641,23
2647,15
2667,14
2703,27
2731,32
2775,15
2784,15
2844,30
2894,20
2940,43
2960,158
2969,45
2976,29
3006,24
3057,28
3085,20
3107,22
3108,98
3123,14
3151,24
3177,70
3183,33
3184,31
3192,17
3194,19
3248,15
3264,45
3307,14
3351,27
3433,33
3472,91
3477,37
3478,14
3506,15
3532,14
3552,19
3575,65
3584,142
3663,19
3711,15
3718,1092
3737,85
3864,17
3878,28
3891,31
3942,29
3943,29
3985,18
3996,17
4009,58
4040,28
4085,43
4090,82
4119,19
4122,18
4144,27
4221,18
4226,33
4246,45
4249,64
4260,22
4299,16
4305,19
4326,18
4335,338
4356,40
4385,80
4426,122
4431,57
4460,21
4464,15
4536,16
4638,289
4669,29
4678,19
4689,18
4707,30
4721,14
4745,20
4785,44
4818,234
4831,35
4832,24
4859,17
4864,19
4871,20
4899,47
4937,155
4944,24
4954,33
4955,22
5018,19
5051,25
5065,33
5075,24
5079,25
5080,22
5130,61
5211,17
5249,21
5255,394
5270,26
5282,14
5295,34
5313,15
5330,46
5336,33
5345,16
5352,187
5377,34
5388,15
5398,18
5408,32
5442,25
5473,744
5523,51
5537,22
5566,23
5576,40
5587,16
5605,19
5612,23
5624,16
5667,14
5672,228
5688,20
5750,14
5800,24
5903,36
5904,69
5941,34
5947,14
5977,22
5991,19
6014,23
6033,2573
6065,15
6120,18
6175,247
6192,19
6233,88
6239,15
6267,16
6268,18
6270,38
6298,34
6356,21
6408,35
6436,23
6439,72
6450,61
6473,39
6485,33
6522,22
6532,22
6590,37
6619,19
6661,34
6691,912
6692,14
6753,58
6832,14
6845,32
6851,20
6861,32
6887,15
6921,99
6922,135
6942,14
6943,24
6959,15
7025,18
7026,17
7055,32
7066,27
7123,16
7154,112
7208,36
7211,134
7236,22
7271,14
7292,24
7389,16
7424,344
7504,84
7623,14
7649,174
7679,17
7691,81
7726,24
7774,175
7788,18
7850,24
7867,31
7911,76
7923,131
7941,17
7945,41
7964,21
7995,18
8037,66
8048,212
8071,27
8087,161
8089,19
8135,16
8187,14
8188,15
8196,26
8264,16
8301,14
8319,18
8337,15
8372,34
8396,16
8411,15
8412,20
8419,28
8498,1016
8517,14
8519,20
8520,19
8544,19
8573,18
8583,15
8622,17
8663,16
8676,21
8716,88
8724,52
8729,14
8739,35
8757,16
8759,16
8784,23
8802,16
8824,18
8833,17
8929,56
8930,37
8945,36
8954,39
8978,14
8982,99
9023,17
9036,30
9037,29
9061,15
9073,20
9114,107
9139,18
9202,132
9208,24
9219,25
9223,15
9266,37
9274,14
9290,14
9335,14
9361,35
9368,20
9376,53
9382,28
9406,18
9409,31
9455,19
9511,21
9512,32
9517,97
9518,32
9576,15
9632,31
9638,14
9653,16
9656,147
9721,214
9724,14
9728,20
9763,27
9777,25
9792,17
9873,15
9930,95
9955,44
9978,90
9993,31
10010,19
10053,18
10073,41
10080,541
10107,17
10111,260
10133,21
10141,111
10219,130
10226,39
10227,25
10236,33
10249,39
10261,44
10296,16
10303,24
10323,18
10359,126
10363,25
10476,68
10487,14
10522,18
10535,61
10536,25
10546,96
10555,45
10558,29
10568,14
10588,44
10608,15
10610,84
10611,20
10632,512
10638,118
10642,30
10704,43
10713,44
10718,64
10728,20
10756,109
10757,15
10779,281
10825,14
10829,20
10861,15
10887,15
10890,104
10897,19
10992,17
11058,15
11068,14
11078,26
11128,190
11131,25
11136,62
11185,30
11186,59
11198,51
11232,24
11240,37
11289,18
11290,21
11304,25
11312,14
11349,17
11366,51
11368,18
11382,14
11386,16
11391,19
11396,32
11397,30
11406,16
11432,27
11433,32
11434,141
11470,39
11492,58
11500,18
11516,25
11554,32
11568,38
11573,24
11579,20
11605,24
11611,18
11617,19
11632,96
11673,379
11699,14
11711,37
11742,195
11745,20
11760,24
11789,21
11790,17
11793,84
11819,139
11875,15
11917,187
11968,14
11969,80
11971,20
11998,30
12032,33
12033,23
12036,14
12043,21
12070,23
12076,24
12089,74
12114,14
12174,22
12181,24
12195,15
12213,14
12233,50
12293,29
12323,17
12366,51
12367,104
12392,25
12401,22
12410,21
12452,20
12457,58
12459,34
12480,40
12496,16
12500,19
12537,27
12584,17
12586,20
12621,20
12645,15
12649,18
12682,27
12687,40
12703,103
12711,60
12718,17
12722,17
12737,42
12791,20
12827,284
12833,20
12862,27
12872,16
12884,24
12892,98
12924,36
12952,16
12991,613
13006,20
13075,19
13078,36
13122,95
13130,55
13150,33
13169,16
13196,29
13207,18
13235,20
13266,17
13275,14
13333,41
13336,63
13430,30
13517,23
13518,21
13535,19
13538,112
13562,20
13564,91
13600,17
13618,34
13704,20
13760,21
13777,83
13813,27
13883,17
13916,43
13920,37
13942,86
13951,21
13954,94
13964,179
13986,14
13992,17
14034,21
14088,14
14117,16
14164,27
14170,77
14176,69
14177,261
14345,27
14388,16
14410,329
14413,132
14416,38
14440,45
14468,24
14555,20
14558,15
14561,33
14570,16
14587,19
14589,15
14664,224
14668,72
14670,14
14720,36
14746,21
14759,51
14769,48
14787,24
14814,15
14862,49
14913,15
14921,527
14929,61
14956,22
14970,99
15061,15
15109,18
15170,16
15172,19
15214,23
15250,30
15315,16
15329,23
15342,19
15347,21
15352,42
15358,50
15385,33
15454,125
15459,16
15510,15
15640,20
15643,43
15761,20
15770,15
15775,17
15788,16
15797,21
15812,15
15822,3484
15870,14
15875,324
15893,29
15905,24
15917,14
15982,111
16021,48
16084,15
16160,18
16228,43
16251,22
16306,349
16310,58
16340,14
16375,58
16378,24
16422,22
16432,17
16435,17
16458,14
16476,413
16502,19
16510,31
16525,79
16554,433
16699,22
16714,30
16728,28
16732,14
16742,33
16757,28
16779,19
16794,15
16801,16
16811,24
16815,73
16854,17
16896,73
16987,92
17107,36
17118,15
17128,23
17134,25
17135,146
17138,39
17153,106
17187,25
17229,25
17262,30
17278,32
17284,45
17311,24
17336,36
17349,26
17358,14
17367,39
17380,37
17396,20
17405,20
17490,17
17520,14
17521,62
17535,19
17569,32
17594,89
17625,15
17670,15
