arrival_time,job_size
10,103
30,24
36,239
58,90
66,22
111,32
180,162
186,223
199,27
207,84
262,21
270,43
317,21
330,31
343,96
372,26
464,1511
570,21
584,26
586,76
593,67
655,36
666,21
676,50
688,147
703,40
704,34
718,51
722,29
730,58
754,26
759,23
788,282
792,59
798,44
848,30
901,42
902,68
944,57
953,937
973,22
1010,36
1011,28
1019,74
1041,34
1105,53
1139,50
1167,886
1174,20
1198,27
1278,26
1293,45
1300,61
1308,117
1318,39
1328,23
1330,101
1333,21
1362,25
1367,538
1375,32
1385,30
1393,23
1394,22
1417,39
1461,104
1463,29
1467,34
1478,98
1487,29
1495,46
1514,411
1519,135
1521,24
1565,40
1570,216
1585,33
1589,21
1590,120
1601,44
1621,59
1638,55
1693,541
1698,29
1751,503
1753,59
1759,105
1801,24
1812,333
1895,22
1906,21
1915,63
1918,46
1927,35
1963,64
1965,27
1996,33
2021,69
2031,25
2056,253
2061,68
2079,137
2098,86
2128,29
2145,24
2179,136
2199,23
2202,24
2272,88
2283,153
2332,21
2349,32
2351,28
2369,37
2403,24
2409,21
2459,55
2465,572
2473,22
2492,101
2504,45
2549,48
2579,51
2584,34
2599,47
2601,24
2603,30
2604,32
2619,27
2638,26
2679,65
2724,21
2734,38
2750,39
2759,38
2766,100
2779,83
2814,62
2815,39
2822,31
2892,49
2906,45
2916,58
2945,23
2951,22
2973,38
2983,21
2985,323
2995,45
3040,21
3051,21
3070,27
3078,32
3086,94
3091,21
3116,61
3120,21
3131,222
3136,26
3214,37
3219,28
3234,76
3260,122
3265,27
3295,31
3301,47
3306,32
3322,25
3352,73
3357,21
3373,56
3395,27
3407,24
3472,36
3479,216
3548,38
3554,72
3560,139
3568,72
3588,22
3595,27
3739,44
3794,27
3807,31
3812,21
3813,22
3821,247
3829,22
3851,54
3856,30
3875,20
3891,428
3892,31
3908,63
3910,37
3915,35
3969,41
3986,46
4025,158
4082,26
4154,346
4184,27
4191,22
4229,147
4247,30
4264,40
4276,36
4277,47
4286,36
4291,30
4298,30
4304,28
4314,31
4358,23
4361,31
4396,28
4403,43
4404,25
4411,22
4451,25
4454,25
4457,83
4464,31
4478,30
4526,48
4531,55
4570,26
4582,25
4597,30
4610,232
4612,64
4625,78
4637,30
4657,94
4700,30
4717,24
4726,58
4785,21
4800,60
4809,22
4822,63
4892,52
4919,230
4923,20
4938,27
4948,25
4986,98
4997,21
5001,27
5037,39
5041,29
5044,43
5049,59
5062,45
5065,46
5068,21
5072,58
5073,127
5111,22
5122,20
5127,61
5169,59
5170,32
5172,75
5176,21
5183,35
5188,23
5198,54
5200,50
5207,31
5210,136
5297,32
5299,39
5343,33
5361,21
5392,59
5400,69
5408,38
5417,67
5420,1918
5426,50
5447,43
5457,26
5462,94
5481,21
5482,29
5498,30
5506,158
5507,36
5515,26
5516,21
5553,22
5557,660
5560,64
5587,32
5597,47
5598,37
5613,30
5656,40
5725,23
5755,27
5766,275
5767,136
5814,29
5847,43
5859,29
5867,34
5876,48
5880,58
5882,27
5937,25
5964,30
5973,33
5991,52
6033,31
6062,50
6108,40
6132,49
6141,29
6198,55
6215,37
6233,59
6281,32
6317,25
6326,23
6348,24
6392,2571
6398,194
6399,49
6401,131
6406,20
6416,32
6432,127
6459,40
6497,23
6531,83
6564,82
6593,46
6609,75
6627,143
6634,78
6671,223
6697,24
6706,116
6725,44
6765,32
6773,22
6802,25
6821,36
6829,93
6879,100
6948,21
7015,29
7032,25
7036,23
7074,35
7102,38
7109,314
7115,20
7116,73
7120,35
7125,22
7160,95
7174,81
7183,40
7216,39
7253,99
7265,36
7284,25
7311,31
7324,37
7361,128
7362,24
7385,59
7399,25
7402,73
7448,63
7449,68
7450,29
7471,60
7472,38
7484,37
7498,21
7631,26
7708,72
7713,63
7745,27
7753,76
7764,43
7777,98
7814,23
7834,26
7876,27
7883,162
7917,23
7940,137
7973,64
8001,29
8002,41
8004,23
8036,44
8077,72
8087,34
8100,24
8120,55
8137,30
8169,20
8179,33
8218,25
8271,28
8276,35
8304,70
8335,52
8372,27
8374,27
8410,229
8423,41
8439,66
8498,54
8548,104
8625,35
8634,24
8660,44
8678,26
8704,55
8714,22
8718,26
8743,42
8746,79
8770,1322
8826,29
8879,24
8894,143
8943,27
8986,31
9015,57
9040,33
9047,32
9071,24
9101,40
9128,40
9131,21
9159,38
9174,24
9182,51
9205,21
9210,94
9262,41
9290,39
9316,26
9333,27
9374,34
9385,280
9386,24
9397,73
9406,29
9425,36
9427,732
9431,35
9462,100
9506,21
9553,187
9596,80
9620,34
9624,23
9631,27
9646,34
9662,66
9676,24
9678,28
9679,21
9691,56
9727,104
9733,77
9803,34
9816,21
9849,24
9870,53
9876,20
9890,89
9907,22
9927,58
9928,145
9972,21
9993,24
10020,27
10023,108
10070,23
10085,32
10111,26
10113,170
10146,30
10171,20
10203,27
10216,49
10218,56
10238,25
10274,49
10289,72
10292,109
10293,100
10302,23
10313,27
10326,32
10386,23
10406,23
10425,23
10432,191
10470,23
10481,48
10488,316
10551,48
10559,34
10561,45
10566,35
10567,47
10570,30
10571,24
10631,28
10637,1231
10648,29
10658,28
10715,76
10716,36
10758,79
10764,26
10792,71
10886,27
10913,158
10914,25
10925,65
10940,3739
10950,35
10960,65
10975,33
11016,166
11062,27
11067,3945
11097,31
11100,28
11122,66
11188,22
11194,136
11196,44
11202,87
11223,46
11228,27
11263,38
11335,57
11371,50
11433,37
11437,24
11473,49
11474,53
11492,22
11494,45
11523,41
11540,25
11548,21
11553,23
11570,22
11580,28
11591,27
11596,56
11647,36
11667,25
11670,70
11714,31
11722,59
11734,21
11761,253
11806,60
11817,38
11830,24
11838,21
11845,24
11871,37
11878,65
11893,39
11901,39
11911,25
11912,29
11947,25
11984,108
12012,25
12034,27
12042,46
12079,46
12083,22
12109,23
12117,110
12151,51
12190,25
12195,40
12201,23
12213,25
12262,26
12280,34
12284,53
12285,44
12299,60
12305,130
12310,34
12317,22
12333,24
12368,129
