checkpoint,arrival_rate,bp_parameter,rmlf_ratio,fcfs_ratio
8,20,"{'L': 16.772, 'H': 64}",2.111801242236025,97.88819875776397
8,20,"{'L': 7.918, 'H': 512}",6.889225216834507,93.1107747831655
8,20,"{'L': 5.649, 'H': 4096}",69.39771001285196,30.60228998714803
8,20,"{'L': 4.639, 'H': 32768}",96.9251802804064,3.0748197195935982
8,20,"{'L': 4.073, 'H': 262144}",94.67651795017524,5.323482049824761
8,22,"{'L': 16.772, 'H': 64}",2.1143810189917684,97.88561898100822
8,22,"{'L': 7.918, 'H': 512}",6.196829945374764,93.80317005462524
8,22,"{'L': 5.649, 'H': 4096}",97.15774656323939,2.84225343676061
8,22,"{'L': 4.639, 'H': 32768}",97.21832163156135,2.7816783684386492
8,22,"{'L': 4.073, 'H': 262144}",91.19247585794722,8.807524142052783
8,24,"{'L': 16.772, 'H': 64}",2.03905491423023,97.96094508576977
8,24,"{'L': 7.918, 'H': 512}",4.9658449658449655,95.03415503415503
8,24,"{'L': 5.649, 'H': 4096}",79.32985078934458,20.67014921065543
8,24,"{'L': 4.639, 'H': 32768}",83.77462340672074,16.225376593279258
8,24,"{'L': 4.073, 'H': 262144}",97.86128641550327,2.138713584496717
8,26,"{'L': 16.772, 'H': 64}",1.8727809849039219,98.12721901509607
8,26,"{'L': 7.918, 'H': 512}",9.773159666325187,90.22684033367482
8,26,"{'L': 5.649, 'H': 4096}",92.85962877030163,7.140371229698377
8,26,"{'L': 4.639, 'H': 32768}",98.04378061317045,1.9562193868295337
8,26,"{'L': 4.073, 'H': 262144}",80.0085251491901,19.99147485080989
8,28,"{'L': 16.772, 'H': 64}",1.5638951270326578,98.43610487296735
8,28,"{'L': 7.918, 'H': 512}",8.932925100640698,91.0670748993593
8,28,"{'L': 5.649, 'H': 4096}",87.93247130299203,12.067528697007985
8,28,"{'L': 4.639, 'H': 32768}",95.2383137893843,4.761686210615692
8,28,"{'L': 4.073, 'H': 262144}",98.34938101788171,1.6506189821182942
8,30,"{'L': 16.772, 'H': 64}",0.5252567486345938,99.47474325136541
8,30,"{'L': 7.918, 'H': 512}",1.6401350699469366,98.35986493005306
8,30,"{'L': 5.649, 'H': 4096}",98.71261583824769,1.2873841617523167
8,30,"{'L': 4.639, 'H': 32768}",98.28482607064373,1.715173929356274
8,30,"{'L': 4.073, 'H': 262144}",98.17765835749822,1.8223416425017958
8,32,"{'L': 16.772, 'H': 64}",0.2372718782340914,99.7627281217659
8,32,"{'L': 7.918, 'H': 512}",4.005463123913584,95.99453687608641
8,32,"{'L': 5.649, 'H': 4096}",88.65768765133171,11.34231234866828
8,32,"{'L': 4.639, 'H': 32768}",99.02235335300294,0.9776466469970496
8,32,"{'L': 4.073, 'H': 262144}",95.64509183501526,4.3549081649847405
8,34,"{'L': 16.772, 'H': 64}",0.18315018315018314,99.81684981684981
8,34,"{'L': 7.918, 'H': 512}",97.93714555765595,2.0628544423440456
8,34,"{'L': 5.649, 'H': 4096}",93.07598613323339,6.9240138667666065
8,34,"{'L': 4.639, 'H': 32768}",95.79311767807607,4.206882321923932
8,34,"{'L': 4.073, 'H': 262144}",92.34779723677039,7.652202763229614
8,36,"{'L': 16.772, 'H': 64}",0.15843616807622787,99.84156383192378
8,36,"{'L': 7.918, 'H': 512}",9.416283665267878,90.58371633473212
8,36,"{'L': 5.649, 'H': 4096}",98.99743217595177,1.0025678240482303
8,36,"{'L': 4.639, 'H': 32768}",94.0722104519774,5.927789548022599
8,36,"{'L': 4.073, 'H': 262144}",94.56785912250032,5.43214087749968
8,38,"{'L': 16.772, 'H': 64}",0.12071010843097672,99.87928989156902
8,38,"{'L': 7.918, 'H': 512}",84.41013912712026,15.58986087287974
8,38,"{'L': 5.649, 'H': 4096}",94.239181212044,5.760818787956003
8,38,"{'L': 4.639, 'H': 32768}",98.6280487804878,1.3719512195121952
8,38,"{'L': 4.073, 'H': 262144}",96.7243427090644,3.2756572909355937
8,40,"{'L': 16.772, 'H': 64}",0.184498144991477,99.81550185500852
8,40,"{'L': 7.918, 'H': 512}",91.21382554453422,8.786174455465794
8,40,"{'L': 5.649, 'H': 4096}",97.59376656002826,2.4062334399717376
8,40,"{'L': 4.639, 'H': 32768}",95.81486952240276,4.185130477597243
8,40,"{'L': 4.073, 'H': 262144}",96.04909781765373,3.9509021823462707
8,20,"{'L': 16.772, 'H': 64}",8.622559652928416,91.37744034707158
8,20,"{'L': 7.918, 'H': 512}",14.224021592442645,85.77597840755735
8,20,"{'L': 5.649, 'H': 4096}",66.0284126003706,33.9715873996294
8,20,"{'L': 4.639, 'H': 32768}",84.03703703703704,15.962962962962962
8,20,"{'L': 4.073, 'H': 262144}",90.56603773584906,9.433962264150944
8,20,"{'L': 56.3, 'H': 64}",8.376408217362492,91.6235917826375
8,20,"{'L': 18.9, 'H': 512}",13.93676211154838,86.06323788845162
8,20,"{'L': 12.4, 'H': 4096}",79.03867003975424,20.961329960245752
8,20,"{'L': 9.8, 'H': 32768}",88.5799560163368,11.420043983663211
8,20,"{'L': 8.5, 'H': 262144}",88.4430473372781,11.556952662721894
8,20,"{'L': 32.3, 'H': 512}",13.451110722406856,86.54888927759315
8,20,"{'L': 19.7, 'H': 4096}",16.632742076184936,83.36725792381506
8,20,"{'L': 15.3, 'H': 32768}",74.67364905889497,25.32635094110504
8,20,"{'L': 13.0, 'H': 262144}",94.5994467008064,5.400553299193596
8,22,"{'L': 16.772, 'H': 64}",8.399236433051541,91.60076356694846
8,22,"{'L': 7.918, 'H': 512}",23.21476330569671,76.7852366943033
8,22,"{'L': 5.649, 'H': 4096}",86.05714285714285,13.942857142857143
8,22,"{'L': 4.639, 'H': 32768}",92.17506631299734,7.824933687002653
8,22,"{'L': 4.073, 'H': 262144}",88.47705496722138,11.522945032778619
8,22,"{'L': 56.3, 'H': 64}",8.518812930577637,91.48118706942236
8,22,"{'L': 18.9, 'H': 512}",13.386572820790471,86.61342717920954
8,22,"{'L': 12.4, 'H': 4096}",68.04247046508151,31.9575295349185
8,22,"{'L': 9.8, 'H': 32768}",92.43112752059074,7.568872479409258
8,22,"{'L': 8.5, 'H': 262144}",81.12378073911252,18.876219260887485
8,22,"{'L': 32.3, 'H': 512}",13.041478892669916,86.95852110733009
8,22,"{'L': 19.7, 'H': 4096}",76.19127941300498,23.808720586995026
8,22,"{'L': 15.3, 'H': 32768}",74.69170935306394,25.308290646936065
8,22,"{'L': 13.0, 'H': 262144}",80.424126172208,19.575873827791987
8,24,"{'L': 16.772, 'H': 64}",7.091212458286986,92.90878754171301
8,24,"{'L': 7.918, 'H': 512}",8.906156604901375,91.09384339509863
8,24,"{'L': 5.649, 'H': 4096}",68.62683766030653,31.37316233969346
8,24,"{'L': 4.639, 'H': 32768}",75.38235294117646,24.61764705882353
8,24,"{'L': 4.073, 'H': 262144}",70.2557200538358,29.7442799461642
8,24,"{'L': 56.3, 'H': 64}",8.466241360978204,91.5337586390218
8,24,"{'L': 18.9, 'H': 512}",14.159536295887387,85.84046370411261
8,24,"{'L': 12.4, 'H': 4096}",77.07692307692308,22.923076923076923
8,24,"{'L': 9.8, 'H': 32768}",87.0104895104895,12.989510489510488
8,24,"{'L': 8.5, 'H': 262144}",93.94059720457433,6.059402795425667
8,24,"{'L': 32.3, 'H': 512}",12.252397597920588,87.74760240207942
8,24,"{'L': 19.7, 'H': 4096}",71.27192982456141,28.728070175438596
8,24,"{'L': 15.3, 'H': 32768}",65.76876793483292,34.231232065167084
8,24,"{'L': 13.0, 'H': 262144}",89.83070912750088,10.169290872499111
8,26,"{'L': 16.772, 'H': 64}",7.129555732907688,92.87044426709231
8,26,"{'L': 7.918, 'H': 512}",16.64736537348002,83.35263462651997
8,26,"{'L': 5.649, 'H': 4096}",91.68731076245528,8.31268923754473
8,26,"{'L': 4.639, 'H': 32768}",93.7463976945245,6.253602305475504
8,26,"{'L': 4.073, 'H': 262144}",88.94710987391518,11.05289012608482
8,26,"{'L': 56.3, 'H': 64}",8.740701381509034,91.25929861849097
8,26,"{'L': 18.9, 'H': 512}",12.997237569060774,87.00276243093923
8,26,"{'L': 12.4, 'H': 4096}",76.47376230945636,23.52623769054364
8,26,"{'L': 9.8, 'H': 32768}",28.892849186901316,71.10715081309868
8,26,"{'L': 8.5, 'H': 262144}",81.52173913043478,18.478260869565215
8,26,"{'L': 32.3, 'H': 512}",13.73639661426844,86.26360338573156
8,26,"{'L': 19.7, 'H': 4096}",65.32739420935411,34.672605790645875
8,26,"{'L': 15.3, 'H': 32768}",86.2212516208285,13.778748379171502
8,26,"{'L': 13.0, 'H': 262144}",94.67539359632053,5.3246064036794625
8,28,"{'L': 16.772, 'H': 64}",5.202156334231806,94.79784366576818
8,28,"{'L': 7.918, 'H': 512}",70.76259768256534,29.23740231743465
8,28,"{'L': 5.649, 'H': 4096}",95.13736263736263,4.862637362637363
8,28,"{'L': 4.639, 'H': 32768}",72.95506912442397,27.044930875576036
8,28,"{'L': 4.073, 'H': 262144}",91.21257807452079,8.787421925479217
8,28,"{'L': 56.3, 'H': 64}",8.787718369507676,91.21228163049231
8,28,"{'L': 18.9, 'H': 512}",13.205233033524122,86.79476696647588
8,28,"{'L': 12.4, 'H': 4096}",75.5192878338279,24.480712166172104
8,28,"{'L': 9.8, 'H': 32768}",90.73520621637776,9.264793783622235
8,28,"{'L': 8.5, 'H': 262144}",88.67878492131267,11.321215078687324
8,28,"{'L': 32.3, 'H': 512}",13.235016071090943,86.76498392890906
8,28,"{'L': 19.7, 'H': 4096}",64.52803023486008,35.471969765139924
8,28,"{'L': 15.3, 'H': 32768}",66.72156647451733,33.27843352548266
8,28,"{'L': 13.0, 'H': 262144}",86.10419148705729,13.895808512942706
8,30,"{'L': 16.772, 'H': 64}",2.3920956838273533,97.60790431617265
8,30,"{'L': 7.918, 'H': 512}",31.889550622631297,68.11044937736871
8,30,"{'L': 5.649, 'H': 4096}",94.75218658892129,5.247813411078718
8,30,"{'L': 4.639, 'H': 32768}",88.27135267674704,11.728647323252963
8,30,"{'L': 4.073, 'H': 262144}",95.54538887551168,4.454611124488322
8,30,"{'L': 56.3, 'H': 64}",9.013673171379265,90.98632682862073
8,30,"{'L': 18.9, 'H': 512}",14.083625438157235,85.91637456184277
8,30,"{'L': 12.4, 'H': 4096}",80.9335963182117,19.066403681788298
8,30,"{'L': 9.8, 'H': 32768}",79.61665565102446,20.383344348975545
8,30,"{'L': 8.5, 'H': 262144}",92.55109765329296,7.448902346707039
8,30,"{'L': 32.3, 'H': 512}",13.749770684278115,86.25022931572188
8,30,"{'L': 19.7, 'H': 4096}",66.9166889900884,33.0833110099116
8,30,"{'L': 15.3, 'H': 32768}",81.91891211281794,18.081087887182072
8,30,"{'L': 13.0, 'H': 262144}",68.73097790128358,31.26902209871642
8,32,"{'L': 16.772, 'H': 64}",2.225,97.775
8,32,"{'L': 7.918, 'H': 512}",3.215434083601286,96.78456591639872
8,32,"{'L': 5.649, 'H': 4096}",95.42675470775251,4.573245292247493
8,32,"{'L': 4.639, 'H': 32768}",75.63872702823846,24.36127297176154
8,32,"{'L': 4.073, 'H': 262144}",64.72960151802657,35.27039848197344
8,32,"{'L': 56.3, 'H': 64}",9.379968203497615,90.62003179650239
8,32,"{'L': 18.9, 'H': 512}",15.165876777251185,84.83412322274881
8,32,"{'L': 12.4, 'H': 4096}",76.12811203319502,23.87188796680498
8,32,"{'L': 9.8, 'H': 32768}",90.09926517983756,9.900734820162434
8,32,"{'L': 8.5, 'H': 262144}",91.93181818181819,8.068181818181818
8,32,"{'L': 32.3, 'H': 512}",14.424816889271867,85.57518311072813
8,32,"{'L': 19.7, 'H': 4096}",14.811529933481152,85.18847006651885
8,32,"{'L': 15.3, 'H': 32768}",75.17965280581348,24.820347194186514
8,32,"{'L': 13.0, 'H': 262144}",82.4017573834513,17.598242616548696
8,34,"{'L': 16.772, 'H': 64}",1.1279043537108053,98.8720956462892
8,34,"{'L': 7.918, 'H': 512}",3.716298275443284,96.28370172455672
8,34,"{'L': 5.649, 'H': 4096}",36.634365398251006,63.365634601749
8,34,"{'L': 4.639, 'H': 32768}",52.436247723132965,47.563752276867035
8,34,"{'L': 4.073, 'H': 262144}",91.68783190948973,8.312168090510275
8,34,"{'L': 56.3, 'H': 64}",9.146341463414634,90.85365853658537
8,34,"{'L': 18.9, 'H': 512}",13.718662952646241,86.28133704735376
8,34,"{'L': 12.4, 'H': 4096}",79.70692717584369,20.293072824156305
8,34,"{'L': 9.8, 'H': 32768}",85.05173918464031,14.948260815359681
8,34,"{'L': 8.5, 'H': 262144}",81.83826027862725,18.16173972137275
8,34,"{'L': 32.3, 'H': 512}",13.627672518685904,86.37232748131409
8,34,"{'L': 19.7, 'H': 4096}",77.20468890892697,22.79531109107304
8,34,"{'L': 15.3, 'H': 32768}",69.18110405681695,30.81889594318304
8,34,"{'L': 13.0, 'H': 262144}",89.77272727272727,10.227272727272728
