checkpoint,arrival_rate,bp_parameter,rmlf_ratio,fcfs_ratio
16,20,"{'L': 16.772, 'H': 64}",18.91891891891892,81.08108108108108
16,20,"{'L': 7.918, 'H': 512}",70.92198581560284,29.078014184397162
16,20,"{'L': 5.649, 'H': 4096}",47.651006711409394,52.348993288590606
16,20,"{'L': 4.639, 'H': 32768}",67.85714285714286,32.142857142857146
16,20,"{'L': 4.073, 'H': 262144}",86.99186991869918,13.008130081300814
16,20,"{'L': 56.3, 'H': 64}",20.47872340425532,79.52127659574468
16,20,"{'L': 18.9, 'H': 512}",60.83916083916085,39.16083916083916
16,20,"{'L': 12.4, 'H': 4096}",79.14691943127961,20.85308056872038
16,20,"{'L': 9.8, 'H': 32768}",91.2568306010929,8.743169398907105
16,20,"{'L': 8.5, 'H': 262144}",72.5,27.500000000000004
16,20,"{'L': 32.3, 'H': 512}",17.84452296819788,82.15547703180212
16,20,"{'L': 19.7, 'H': 4096}",75.71428571428571,24.285714285714285
16,20,"{'L': 15.3, 'H': 32768}",96.30066902794175,3.699330972058245
16,20,"{'L': 13.0, 'H': 262144}",57.74647887323944,42.25352112676056
16,22,"{'L': 16.772, 'H': 64}",15.789473684210526,84.21052631578947
16,22,"{'L': 7.918, 'H': 512}",68.55670103092784,31.443298969072163
16,22,"{'L': 5.649, 'H': 4096}",79.83870967741935,20.161290322580644
16,22,"{'L': 4.639, 'H': 32768}",3.3112582781456954,96.68874172185431
16,22,"{'L': 4.073, 'H': 262144}",67.2316384180791,32.7683615819209
16,22,"{'L': 56.3, 'H': 64}",20.0,80.0
16,22,"{'L': 18.9, 'H': 512}",58.37837837837838,41.62162162162162
16,22,"{'L': 12.4, 'H': 4096}",58.8,41.199999999999996
16,22,"{'L': 9.8, 'H': 32768}",83.68298368298368,16.317016317016318
16,22,"{'L': 8.5, 'H': 262144}",78.48101265822784,21.518987341772153
16,22,"{'L': 32.3, 'H': 512}",21.462639109697935,78.53736089030207
16,22,"{'L': 19.7, 'H': 4096}",22.865013774104685,77.13498622589532
16,22,"{'L': 15.3, 'H': 32768}",70.50691244239631,29.493087557603687
16,22,"{'L': 13.0, 'H': 262144}",45.414847161572055,54.58515283842795
16,24,"{'L': 16.772, 'H': 64}",18.947368421052634,81.05263157894737
16,24,"{'L': 7.918, 'H': 512}",71.78217821782178,28.217821782178216
16,24,"{'L': 5.649, 'H': 4096}",56.94444444444444,43.05555555555556
16,24,"{'L': 4.639, 'H': 32768}",61.20218579234973,38.79781420765027
16,24,"{'L': 4.073, 'H': 262144}",92.94117647058823,7.0588235294117645
16,24,"{'L': 56.3, 'H': 64}",21.01063829787234,78.98936170212765
16,24,"{'L': 18.9, 'H': 512}",62.634408602150536,37.365591397849464
16,24,"{'L': 12.4, 'H': 4096}",72.72727272727273,27.27272727272727
16,24,"{'L': 9.8, 'H': 32768}",72.11895910780669,27.881040892193308
16,24,"{'L': 8.5, 'H': 262144}",30.88235294117647,69.11764705882352
16,24,"{'L': 32.3, 'H': 512}",20.103092783505154,79.89690721649485
16,24,"{'L': 19.7, 'H': 4096}",70.96774193548387,29.03225806451613
16,24,"{'L': 15.3, 'H': 32768}",84.92063492063492,15.079365079365079
16,24,"{'L': 13.0, 'H': 262144}",80.16032064128257,19.839679358717436
16,26,"{'L': 16.772, 'H': 64}",19.0,81.0
16,26,"{'L': 7.918, 'H': 512}",44.252873563218394,55.74712643678161
16,26,"{'L': 5.649, 'H': 4096}",23.48993288590604,76.51006711409396
16,26,"{'L': 4.639, 'H': 32768}",39.89637305699482,60.10362694300518
16,26,"{'L': 4.073, 'H': 262144}",67.51592356687898,32.48407643312102
16,26,"{'L': 56.3, 'H': 64}",19.788918205804748,80.21108179419525
16,26,"{'L': 18.9, 'H': 512}",67.15328467153284,32.846715328467155
16,26,"{'L': 12.4, 'H': 4096}",79.86270022883295,20.137299771167047
16,26,"{'L': 9.8, 'H': 32768}",23.314606741573034,76.68539325842697
16,26,"{'L': 8.5, 'H': 262144}",78.02547770700637,21.97452229299363
16,26,"{'L': 32.3, 'H': 512}",19.753086419753085,80.24691358024691
16,26,"{'L': 19.7, 'H': 4096}",20.2020202020202,79.7979797979798
16,26,"{'L': 15.3, 'H': 32768}",62.86353467561522,37.13646532438479
16,26,"{'L': 13.0, 'H': 262144}",78.2051282051282,21.794871794871796
16,28,"{'L': 16.772, 'H': 64}",18.04123711340206,81.95876288659794
16,28,"{'L': 7.918, 'H': 512}",45.28301886792453,54.71698113207547
16,28,"{'L': 5.649, 'H': 4096}",80.3680981595092,19.631901840490798
16,28,"{'L': 4.639, 'H': 32768}",58.37563451776649,41.62436548223351
16,28,"{'L': 4.073, 'H': 262144}",50.8833922261484,49.11660777385159
16,28,"{'L': 56.3, 'H': 64}",21.485411140583555,78.51458885941645
16,28,"{'L': 18.9, 'H': 512}",22.715404699738905,77.28459530026109
16,28,"{'L': 12.4, 'H': 4096}",79.56521739130434,20.434782608695652
16,28,"{'L': 9.8, 'H': 32768}",69.53405017921148,30.46594982078853
16,28,"{'L': 8.5, 'H': 262144}",86.69724770642202,13.302752293577983
16,28,"{'L': 32.3, 'H': 512}",21.102661596958175,78.89733840304183
16,28,"{'L': 19.7, 'H': 4096}",67.61061946902655,32.38938053097345
16,28,"{'L': 15.3, 'H': 32768}",40.73033707865169,59.269662921348306
16,28,"{'L': 13.0, 'H': 262144}",77.14932126696833,22.850678733031675
16,30,"{'L': 16.772, 'H': 64}",10.0,90.0
16,30,"{'L': 7.918, 'H': 512}",70.61855670103093,29.381443298969074
16,30,"{'L': 5.649, 'H': 4096}",67.16417910447761,32.83582089552239
16,30,"{'L': 4.639, 'H': 32768}",22.598870056497177,77.40112994350282
16,30,"{'L': 4.073, 'H': 262144}",62.38095238095238,37.61904761904762
16,30,"{'L': 56.3, 'H': 64}",21.693121693121693,78.3068783068783
16,30,"{'L': 18.9, 'H': 512}",25.165562913907287,74.83443708609272
16,30,"{'L': 12.4, 'H': 4096}",83.62068965517241,16.379310344827587
16,30,"{'L': 9.8, 'H': 32768}",70.43189368770764,29.568106312292358
16,30,"{'L': 8.5, 'H': 262144}",75.09025270758123,24.90974729241877
16,30,"{'L': 32.3, 'H': 512}",22.030981067125648,77.96901893287436
16,30,"{'L': 19.7, 'H': 4096}",82.49258160237389,17.50741839762611
16,30,"{'L': 15.3, 'H': 32768}",92.24422442244224,7.755775577557755
16,30,"{'L': 13.0, 'H': 262144}",77.29658792650919,22.703412073490814
16,32,"{'L': 16.772, 'H': 64}",13.5,86.5
16,32,"{'L': 7.918, 'H': 512}",76.47058823529412,23.52941176470588
16,32,"{'L': 5.649, 'H': 4096}",54.32098765432099,45.67901234567901
16,32,"{'L': 4.639, 'H': 32768}",78.31858407079646,21.68141592920354
16,32,"{'L': 4.073, 'H': 262144}",84.12698412698413,15.873015873015872
16,32,"{'L': 56.3, 'H': 64}",21.92513368983957,78.07486631016043
16,32,"{'L': 18.9, 'H': 512}",62.35955056179775,37.640449438202246
16,32,"{'L': 12.4, 'H': 4096}",67.04225352112675,32.95774647887324
16,32,"{'L': 9.8, 'H': 32768}",61.61879895561357,38.38120104438642
16,32,"{'L': 8.5, 'H': 262144}",27.96208530805687,72.03791469194313
16,32,"{'L': 32.3, 'H': 512}",29.225352112676056,70.77464788732394
16,32,"{'L': 19.7, 'H': 4096}",73.52941176470588,26.47058823529412
16,32,"{'L': 15.3, 'H': 32768}",19.141914191419144,80.85808580858085
