checkpoint,arrival_rate,bp_parameter,rmlf_ratio,fcfs_ratio
32,20,"{'L': 16.772, 'H': 64}",17.391304347826086,82.6086956521739
32,20,"{'L': 7.918, 'H': 512}",40.0,60.0
32,20,"{'L': 5.649, 'H': 4096}",71.14093959731544,28.859060402684566
32,20,"{'L': 4.639, 'H': 32768}",81.42857142857143,18.571428571428573
32,20,"{'L': 4.073, 'H': 262144}",88.52459016393442,11.475409836065573
32,20,"{'L': 56.3, 'H': 64}",18.617021276595743,81.38297872340425
32,20,"{'L': 18.9, 'H': 512}",60.280373831775705,39.719626168224295
32,20,"{'L': 12.4, 'H': 4096}",79.62085308056872,20.379146919431278
32,20,"{'L': 9.8, 'H': 32768}",91.6058394160584,8.394160583941606
32,20,"{'L': 8.5, 'H': 262144}",72.85714285714285,27.142857142857142
32,20,"{'L': 32.3, 'H': 512}",16.607773851590103,83.3922261484099
32,20,"{'L': 19.7, 'H': 4096}",75.35714285714286,24.642857142857146
32,20,"{'L': 15.3, 'H': 32768}",96.22047244094489,3.779527559055118
32,20,"{'L': 13.0, 'H': 262144}",56.33802816901409,43.66197183098591
32,22,"{'L': 16.772, 'H': 64}",14.736842105263156,85.26315789473684
32,22,"{'L': 7.918, 'H': 512}",74.22680412371135,25.773195876288657
32,22,"{'L': 5.649, 'H': 4096}",81.45161290322581,18.548387096774192
32,22,"{'L': 4.639, 'H': 32768}",4.0,96.0
32,22,"{'L': 4.073, 'H': 262144}",69.31818181818183,30.681818181818183
32,22,"{'L': 56.3, 'H': 64}",17.894736842105264,82.10526315789474
32,22,"{'L': 18.9, 'H': 512}",57.83783783783784,42.16216216216216
32,22,"{'L': 12.4, 'H': 4096}",59.199999999999996,40.8
32,22,"{'L': 9.8, 'H': 32768}",82.71028037383178,17.289719626168225
32,22,"{'L': 8.5, 'H': 262144}",46.20253164556962,53.79746835443038
32,22,"{'L': 32.3, 'H': 512}",20.382165605095544,79.61783439490446
32,22,"{'L': 19.7, 'H': 4096}",56.9060773480663,43.0939226519337
32,22,"{'L': 15.3, 'H': 32768}",69.5852534562212,30.414746543778804
32,22,"{'L': 13.0, 'H': 262144}",47.368421052631575,52.63157894736842
32,24,"{'L': 16.772, 'H': 64}",17.894736842105264,82.10526315789474
32,24,"{'L': 7.918, 'H': 512}",73.26732673267327,26.732673267326735
32,24,"{'L': 5.649, 'H': 4096}",76.38888888888889,23.61111111111111
32,24,"{'L': 4.639, 'H': 32768}",67.03296703296702,32.967032967032964
32,24,"{'L': 4.073, 'H': 262144}",15.294117647058824,84.70588235294117
32,24,"{'L': 56.3, 'H': 64}",19.148936170212767,80.85106382978722
32,24,"{'L': 18.9, 'H': 512}",61.82795698924731,38.17204301075269
32,24,"{'L': 12.4, 'H': 4096}",73.39901477832512,26.60098522167488
32,24,"{'L': 9.8, 'H': 32768}",73.13432835820896,26.865671641791046
32,24,"{'L': 8.5, 'H': 262144}",61.76470588235294,38.23529411764706
32,24,"{'L': 32.3, 'H': 512}",19.587628865979383,80.41237113402062
32,24,"{'L': 19.7, 'H': 4096}",70.6896551724138,29.310344827586203
32,24,"{'L': 15.3, 'H': 32768}",84.80725623582767,15.192743764172336
32,24,"{'L': 13.0, 'H': 262144}",83.13253012048193,16.867469879518072
32,26,"{'L': 16.772, 'H': 64}",18.0,82.0
32,26,"{'L': 7.918, 'H': 512}",33.33333333333333,66.66666666666666
32,26,"{'L': 5.649, 'H': 4096}",25.675675675675674,74.32432432432432
32,26,"{'L': 4.639, 'H': 32768}",40.625,59.375
32,26,"{'L': 4.073, 'H': 262144}",62.82051282051282,37.17948717948718
32,26,"{'L': 56.3, 'H': 64}",18.51851851851852,81.48148148148148
32,26,"{'L': 18.9, 'H': 512}",66.82926829268293,33.170731707317074
32,26,"{'L': 12.4, 'H': 4096}",81.19266055045871,18.807339449541285
32,26,"{'L': 9.8, 'H': 32768}",33.146067415730336,66.85393258426966
32,26,"{'L': 8.5, 'H': 262144}",78.98089171974523,21.019108280254777
32,26,"{'L': 32.3, 'H': 512}",20.141342756183743,79.85865724381625
32,26,"{'L': 19.7, 'H': 4096}",53.535353535353536,46.464646464646464
32,26,"{'L': 15.3, 'H': 32768}",64.57399103139014,35.42600896860987
32,26,"{'L': 13.0, 'H': 262144}",80.0,20.0
32,28,"{'L': 16.772, 'H': 64}",15.463917525773196,84.5360824742268
32,28,"{'L': 7.918, 'H': 512}",38.67924528301887,61.32075471698113
32,28,"{'L': 5.649, 'H': 4096}",76.5432098765432,23.456790123456788
32,28,"{'L': 4.639, 'H': 32768}",75.51020408163265,24.489795918367346
32,28,"{'L': 4.073, 'H': 262144}",68.79432624113475,31.20567375886525
32,28,"{'L': 56.3, 'H': 64}",19.680851063829788,80.31914893617021
32,28,"{'L': 18.9, 'H': 512}",22.5130890052356,77.4869109947644
32,28,"{'L': 12.4, 'H': 4096}",82.17391304347827,17.82608695652174
32,28,"{'L': 9.8, 'H': 32768}",74.82014388489209,25.179856115107913
32,28,"{'L': 8.5, 'H': 262144}",78.44036697247707,21.55963302752294
32,28,"{'L': 32.3, 'H': 512}",21.673003802281368,78.32699619771863
32,28,"{'L': 19.7, 'H': 4096}",67.73049645390071,32.269503546099294
32,28,"{'L': 15.3, 'H': 32768}",43.82022471910113,56.17977528089888
32,28,"{'L': 13.0, 'H': 262144}",77.37556561085974,22.624434389140273
32,30,"{'L': 16.772, 'H': 64}",11.428571428571429,88.57142857142857
32,30,"{'L': 7.918, 'H': 512}",64.94845360824742,35.051546391752574
32,30,"{'L': 5.649, 'H': 4096}",63.0,37.0
32,30,"{'L': 4.639, 'H': 32768}",69.31818181818183,30.681818181818183
32,30,"{'L': 4.073, 'H': 262144}",45.714285714285715,54.285714285714285
32,30,"{'L': 56.3, 'H': 64}",19.576719576719576,80.42328042328042
32,30,"{'L': 18.9, 'H': 512}",23.178807947019866,76.82119205298014
32,30,"{'L': 12.4, 'H': 4096}",83.9080459770115,16.091954022988507
32,30,"{'L': 9.8, 'H': 32768}",71.33333333333334,28.666666666666668
32,30,"{'L': 8.5, 'H': 262144}",71.73913043478261,28.26086956521739
32,30,"{'L': 32.3, 'H': 512}",20.689655172413794,79.3103448275862
32,30,"{'L': 19.7, 'H': 4096}",82.7893175074184,17.210682492581604
32,30,"{'L': 15.3, 'H': 32768}",92.24422442244224,7.755775577557755
32,30,"{'L': 13.0, 'H': 262144}",66.66666666666666,33.33333333333333
32,32,"{'L': 16.772, 'H': 64}",13.0,87.0
32,32,"{'L': 7.918, 'H': 512}",29.411764705882355,70.58823529411765
32,32,"{'L': 5.649, 'H': 4096}",48.51485148514851,51.48514851485149
32,32,"{'L': 4.639, 'H': 32768}",92.92035398230088,7.079646017699115
32,32,"{'L': 4.073, 'H': 262144}",45.744680851063826,54.25531914893617
32,32,"{'L': 56.3, 'H': 64}",19.25133689839572,80.74866310160428
32,32,"{'L': 18.9, 'H': 512}",60.67415730337079,39.325842696629216
32,32,"{'L': 12.4, 'H': 4096}",72.31638418079096,27.683615819209038
32,32,"{'L': 9.8, 'H': 32768}",61.78010471204188,38.21989528795812
32,32,"{'L': 8.5, 'H': 262144}",20.0,80.0
32,32,"{'L': 32.3, 'H': 512}",29.225352112676056,70.77464788732394
32,32,"{'L': 19.7, 'H': 4096}",71.69117647058823,28.308823529411764
32,32,"{'L': 15.3, 'H': 32768}",19.867549668874172,80.13245033112582
32,32,"{'L': 13.0, 'H': 262144}",45.81673306772908,54.18326693227091
32,34,"{'L': 16.772, 'H': 64}",21.100917431192663,78.89908256880734
32,34,"{'L': 7.918, 'H': 512}",12.389380530973451,87.61061946902655
32,34,"{'L': 5.649, 'H': 4096}",62.22222222222222,37.77777777777778
32,34,"{'L': 4.639, 'H': 32768}",68.27586206896552,31.724137931034484
32,34,"{'L': 4.073, 'H': 262144}",92.56198347107438,7.43801652892562
32,34,"{'L': 56.3, 'H': 64}",19.680851063829788,80.31914893617021
32,34,"{'L': 18.9, 'H': 512}",54.41176470588235,45.588235294117645
32,34,"{'L': 12.4, 'H': 4096}",66.47727272727273,33.52272727272727
32,34,"{'L': 9.8, 'H': 32768}",25.735294117647058,74.26470588235294
32,34,"{'L': 8.5, 'H': 262144}",45.52238805970149,54.47761194029851
32,34,"{'L': 32.3, 'H': 512}",22.295081967213115,77.70491803278688
32,34,"{'L': 19.7, 'H': 4096}",21.92513368983957,78.07486631016043
32,34,"{'L': 15.3, 'H': 32768}",80.1223241590214,19.877675840978593
32,34,"{'L': 13.0, 'H': 262144}",79.14893617021276,20.851063829787233
32,36,"{'L': 16.772, 'H': 64}",8.73015873015873,91.26984126984127
32,36,"{'L': 7.918, 'H': 512}",9.6,90.4
32,36,"{'L': 5.649, 'H': 4096}",77.27272727272727,22.727272727272727
32,36,"{'L': 4.639, 'H': 32768}",22.04724409448819,77.95275590551181
32,36,"{'L': 4.073, 'H': 262144}",54.0268456375839,45.97315436241611
32,36,"{'L': 56.3, 'H': 64}",18.085106382978726,81.91489361702128
32,36,"{'L': 18.9, 'H': 512}",26.08695652173913,73.91304347826086
32,36,"{'L': 12.4, 'H': 4096}",77.63157894736842,22.36842105263158
32,36,"{'L': 9.8, 'H': 32768}",40.0,60.0
32,36,"{'L': 8.5, 'H': 262144}",83.76068376068376,16.23931623931624
32,36,"{'L': 32.3, 'H': 512}",22.02797202797203,77.97202797202797
32,36,"{'L': 19.7, 'H': 4096}",56.38297872340425,43.61702127659575
32,36,"{'L': 15.3, 'H': 32768}",81.44329896907216,18.556701030927837
32,36,"{'L': 13.0, 'H': 262144}",79.14110429447852,20.858895705521473
32,38,"{'L': 16.772, 'H': 64}",7.6923076923076925,92.3076923076923
32,38,"{'L': 7.918, 'H': 512}",76.38888888888889,23.61111111111111
32,38,"{'L': 5.649, 'H': 4096}",70.39473684210526,29.605263157894733
32,38,"{'L': 4.639, 'H': 32768}",96.82539682539682,3.1746031746031744
32,38,"{'L': 4.073, 'H': 262144}",70.37037037037037,29.629629629629626
32,38,"{'L': 56.3, 'H': 64}",18.947368421052634,81.05263157894737
32,38,"{'L': 18.9, 'H': 512}",53.669724770642205,46.330275229357795
32,38,"{'L': 12.4, 'H': 4096}",78.40375586854461,21.5962441314554
32,38,"{'L': 9.8, 'H': 32768}",67.74193548387096,32.25806451612903
32,38,"{'L': 8.5, 'H': 262144}",88.47736625514403,11.522633744855968
32,38,"{'L': 32.3, 'H': 512}",22.950819672131146,77.04918032786885
32,38,"{'L': 19.7, 'H': 4096}",31.65829145728643,68.34170854271356
32,38,"{'L': 15.3, 'H': 32768}",51.546391752577314,48.45360824742268
32,38,"{'L': 13.0, 'H': 262144}",77.97202797202797,22.02797202797203
32,40,"{'L': 16.772, 'H': 64}",16.19047619047619,83.80952380952381
32,40,"{'L': 7.918, 'H': 512}",84.7457627118644,15.254237288135593
32,40,"{'L': 5.649, 'H': 4096}",43.30708661417323,56.69291338582677
32,40,"{'L': 4.639, 'H': 32768}",76.99115044247787,23.008849557522122
32,40,"{'L': 4.073, 'H': 262144}",6.0606060606060606,93.93939393939394
32,40,"{'L': 56.3, 'H': 64}",20.74468085106383,79.25531914893617
32,40,"{'L': 18.9, 'H': 512}",28.78787878787879,71.21212121212122
32,40,"{'L': 12.4, 'H': 4096}",63.6986301369863,36.3013698630137
32,40,"{'L': 9.8, 'H': 32768}",72.41379310344827,27.586206896551722
32,40,"{'L': 8.5, 'H': 262144}",11.347517730496454,88.65248226950354
32,40,"{'L': 32.3, 'H': 512}",54.43425076452599,45.56574923547401
32,40,"{'L': 19.7, 'H': 4096}",75.16556291390728,24.834437086092713
32,40,"{'L': 15.3, 'H': 32768}",79.73568281938326,20.26431718061674
32,40,"{'L': 13.0, 'H': 262144}",57.59162303664922,42.40837696335078
